State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,103,Banks,33594,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,103,Banks,14011,1,Sydney (Banks),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,103,Banks,97610,5,Sydney BANKS PPVC,Royal Exchange Building,9/56 Pitt St,NA,NA,SYDNEY,NSW,2000,-33.8638565,151.2092587
NSW,104,Barton,32,1,Arncliffe,Arncliffe Community Centre Coronation Hall,23 Barden St,NA,NA,ARNCLIFFE,NSW,2205,-33.938,151.144
NSW,104,Barton,34,1,Arncliffe Central,Arncliffe Public School,168 Princes Hwy,NA,NA,ARNCLIFFE,NSW,2205,-33.9406,151.147
NSW,104,Barton,83610,1,Arncliffe North,Bayside Anglican Church,54 Forest Rd,NA,NA,ARNCLIFFE,NSW,2205,-33.939642,151.143493
NSW,104,Barton,2642,1,Arncliffe West,Athelstane Public School,2 Athelstane Ave,NA,NA,ARNCLIFFE,NSW,2205,-33.9374,151.138
NSW,104,Barton,2643,1,Bardwell Park,Bardwell Park Infants School,4 Crewe Lane,NA,NA,BARDWELL PARK,NSW,2207,-33.9338,151.125
NSW,104,Barton,65982,5,Belmore BARTON PPVC,Belmore Church of Christ,476 Burwood Rd,NA,NA,BELMORE,NSW,2192,-33.913395,151.104419
NSW,104,Barton,2645,1,Beverly Hills,St Bede's Anglican Church Hall,119 Morgan St,NA,NA,BEVERLY HILLS,NSW,2209,-33.9492,151.083
NSW,104,Barton,2670,1,Beverly Hills Central,Beverly Hills Uniting Church Hall,82 Ponyara Rd,NA,NA,BEVERLY HILLS,NSW,2209,-33.947,151.079
NSW,104,Barton,2646,1,Beverly Hills South (Barton),Beverly Hills Public School,562 King Georges Rd,NA,NA,BEVERLY HILLS,NSW,2209,-33.9528,151.085
NSW,104,Barton,2647,1,Bexley,Bexley Baptist Church,484 Forest Rd,NA,NA,BEXLEY,NSW,2207,-33.9515,151.125
NSW,104,Barton,2640,1,Bexley East,Bexley Public School,330-354 Forest Rd,NA,NA,BEXLEY,NSW,2207,-33.9467,151.128
NSW,104,Barton,2649,1,Bexley North,Bexley North Public School,116 Kingsland Rd,NA,NA,BEXLEY NORTH,NSW,2207,-33.9407,151.121
NSW,104,Barton,2662,1,Bexley North Park,Kingsgrove/Bexley North Community Centre,54A Shaw St,NA,NA,BEXLEY NORTH,NSW,2207,-33.9383,151.109
NSW,104,Barton,83607,1,Bexley South,Sydney Technical High School,686 Forest Rd,NA,NA,BEXLEY,NSW,2207,-33.9625,151.113
NSW,104,Barton,2650,1,Bexley West,Bexley West Uniting Church Hall,80A St Georges Rd,NA,NA,BEXLEY,NSW,2207,-33.9522,151.114
NSW,104,Barton,65449,5,BLV Barton PPVC,BLV Barton,"Lvl 2, 21 King St",NA,NA,ROCKDALE,NSW,2216,-33.9527866,151.1392016
NSW,104,Barton,38,1,Brighton-Le-Sands (Barton),Brighton-Le-Sands Public School,35 Crawford Rd,NA,NA,BRIGHTON-LE-SANDS,NSW,2216,-33.9627,151.148
NSW,104,Barton,83605,1,Brighton North,St Mark's Anglican Church Hall,3 Trafalgar St,NA,NA,BRIGHTON-LE-SANDS,NSW,2216,-33.9605,151.154
NSW,104,Barton,2652,1,Canterbury South,Canterbury South Public School,20 High St,NA,NA,CANTERBURY,NSW,2193,-33.9175,151.116
NSW,104,Barton,2653,1,Carlton,Carlton Public School,60 Cameron St,NA,NA,BEXLEY,NSW,2207,-33.9624,151.124
NSW,104,Barton,47,1,Carlton South (Barton),Carlton South Public School,67 Jubilee Ave,NA,NA,CARLTON,NSW,2218,-33.9727,151.128
NSW,104,Barton,97585,5,Central Sydney BARTON PPVC,Central Railway Station,Cnr of Eddy Ave & Pitt St,Ground Floor,Former Coach Terminal,HAYMARKET,NSW,2000,-33.8824351,151.2063239
NSW,104,Barton,2656,1,Clemton Park,Clemton Park Public School,185 Bexley Rd,NA,NA,KINGSGROVE,NSW,2208,-33.92951,151.10897
NSW,104,Barton,83606,1,Clemton Park West,Clemton Park Baptist Church,9 Shackel Ave,NA,NA,KINGSGROVE,NSW,2208,-33.9303611,151.099589
NSW,104,Barton,30095,5,Divisional Office (PREPOLL),Divisional Office,Level 2,21 King St,NA,ROCKDALE,NSW,2216,-33.9529008,151.1391306
NSW,104,Barton,83609,1,Earlwood,Earlwood Uniting Church Hall,16 William Street,NA,NA,EARLWOOD,NSW,2206,-33.9274,151.123
NSW,104,Barton,2660,1,Earlwood Central,Our Lady of Lourdes Church Hall,St James Ave,NA,NA,EARLWOOD,NSW,2206,-33.9281,151.127
NSW,104,Barton,2661,1,Earlwood South,Earlwood Public School,396 Homer St,NA,NA,EARLWOOD,NSW,2206,-33.9283,151.124
NSW,104,Barton,79724,1,Hurlstone Park (Barton),Creative Dance Co,67 Duntroon St,NA,NA,HURLSTONE PARK,NSW,2193,-33.908507,151.132444
NSW,104,Barton,2663,1,Hurstville (Barton),Hurstville Senior Citizens Centre,91 Queens Rd,NA,NA,HURSTVILLE,NSW,2220,-33.9642,151.102
NSW,104,Barton,65171,5,Hurstville BARTON PPVC,"Level 1, 8 Woodville St",NA,NA,NA,HURSTVILLE,NSW,2220,-33.9649241,151.1031761
NSW,104,Barton,2664,1,Hurstville East (Barton),Hurstville Public School,72 Forest Rd,NA,NA,HURSTVILLE,NSW,2220,-33.9641,151.111
NSW,104,Barton,2665,1,Hurstville North,Kingsway Scout Hall,74 Barnards Ave,NA,NA,HURSTVILLE,NSW,2220,-33.9544,151.096
NSW,104,Barton,2666,1,Kingsgrove,South-West Evangelical Church Hall,4 Morgan St,NA,NA,KINGSGROVE,NSW,2208,-33.9401,151.103
NSW,104,Barton,79715,1,Kingsgrove North (Barton),Kingsgrove North High School,2 St Albans Rd,NA,NA,KINGSGROVE,NSW,2208,-33.93385,151.09621
NSW,104,Barton,2667,1,Kingsgrove South,Kingsgrove High School,Kingsgrove Rd,NA,NA,KINGSGROVE,NSW,2208,-33.9494,151.102
NSW,104,Barton,50,1,Kogarah Central,Kogarah High School,22A Gladstone St,NA,NA,KOGARAH,NSW,2217,-33.9616,151.136
NSW,104,Barton,51,1,Kyeemagh,Kyeemagh Public School,cnr Jacobson Ave & Beehag St,NA,NA,KYEEMAGH,NSW,2216,-33.9497,151.161
NSW,104,Barton,65249,5,Marrickville BARTON PPVC,Marrickville Town Hall,303 Marrickville Rd,NA,NA,MARRICKVILLE,NSW,2204,-33.913688,151.161852
NSW,104,Barton,1016,1,Marrickville Park,Marrickville Uniting Church,388 Illawarra Rd,NA,NA,MARRICKVILLE,NSW,2204,-33.9154803,151.1503777
NSW,104,Barton,1010,1,Marrickville South,Ferncourt Public School,74 Premier St,NA,NA,MARRICKVILLE,NSW,2204,-33.9207,151.152
NSW,104,Barton,1011,1,Marrickville West,Marrickville West Public School,cnr Beauchamp St & Livingstone Rd,NA,NA,MARRICKVILLE,NSW,2204,-33.9144,151.146
NSW,104,Barton,62,1,Rockdale,Rockdale Public School,4 Lord St,NA,NA,ROCKDALE,NSW,2216,-33.9527,151.142
NSW,104,Barton,33869,5,Rockdale BARTON PPVC,"Ground Level, 81 Railway St",NA,NA,NA,ROCKDALE,NSW,2216,-33.9512665,151.1364055
NSW,104,Barton,63,1,Rockdale Central,Rockdale Uniting Church Hall,5 Bay St,NA,NA,ROCKDALE,NSW,2216,-33.9537,151.139
NSW,104,Barton,83616,1,Rockdale City,Rockdale Harvest Church of Christ,3-5 Bryant St,NA,NA,ROCKDALE,NSW,2216,-33.9505248,151.139653
NSW,104,Barton,2671,1,Rockdale West,St Joseph's Parish Centre,13 Parker St,NA,NA,ROCKDALE,NSW,2216,-33.9504,151.136
NSW,104,Barton,33595,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,104,Barton,14014,1,Sydney (Barton),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,104,Barton,97609,5,Sydney BARTON PPVC,Royal Exchange Building,9/56 Pitt St,NA,NA,SYDNEY,NSW,2000,-33.8638565,151.2092587
NSW,104,Barton,1470,1,Tempe,Tempe High School,119 Unwins Bridge Rd,NA,NA,TEMPE,NSW,2044,-33.919948,151.1610947
NSW,104,Barton,2641,1,Turrella,Arncliffe West Infants School,7 Loftus St,NA,NA,TURRELLA,NSW,2205,-33.931874,151.1452122
NSW,104,Barton,2673,1,Undercliffe,Undercliffe Public School,143 Bayview Ave,NA,NA,EARLWOOD,NSW,2206,-33.9244,151.139
NSW,105,Bennelong,65453,5,BLV Bennelong PPVC,BLV Bennelong,"Level 12, 67 Albert Ave",NA,NA,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,105,Bennelong,634,1,Carlingford (Bennelong),Carlingford Public School,5 Rickard St,NA,NA,CARLINGFORD,NSW,2118,-33.7800229,151.0553219
NSW,105,Bennelong,33926,1,Carlingford East,Roselea Public School,549 North Rocks Rd,NA,NA,CARLINGFORD,NSW,2118,-33.7654,151.053
NSW,105,Bennelong,97587,5,Central Sydney BENNELONG PPVC,Central Railway Station,Cnr of Eddy Ave & Pitt St,Ground Floor,Former Coach Terminal,HAYMARKET,NSW,2000,-33.8824351,151.2063239
NSW,105,Bennelong,65177,5,Chatswood BENNELONG PPVC,Old Sydney Water Board Building,Albert Ave,Stair Access via Rose Garden,Lift Access Near Woolies to Lvl D,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,105,Bennelong,638,1,Denistone,Eastwood Baptist Hall,3 First Ave,NA,NA,EASTWOOD,NSW,2122,-33.79244,151.08353
NSW,105,Bennelong,639,1,Denistone East,Denistone East Public School,63 Lovell Rd,NA,NA,DENISTONE EAST,NSW,2112,-33.7935,151.097
NSW,105,Bennelong,83564,1,Denistone South,West Ryde Anglican Church,14 Bellevue Ave,NA,NA,WEST RYDE,NSW,2114,-33.8056266,151.08318
NSW,105,Bennelong,647,1,Denistone West,Marsden High School,22A Winbourne St,NA,NA,WEST RYDE,NSW,2114,-33.8036,151.07
NSW,105,Bennelong,30096,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Ave,NA,CHATSWOOD,NSW,2067,-33.7982897,151.1819191
NSW,105,Bennelong,105,1,East Ryde,Ryde East Public School,12 Twin Rd,NA,NA,NORTH RYDE,NSW,2113,-33.8063669,151.1268905
NSW,105,Bennelong,33877,1,East Ryde Central,Ryde Secondary College,5 Malvina St,NA,NA,RYDE,NSW,2112,-33.8133913,151.1200494
NSW,105,Bennelong,83497,1,East Ryde Heights,East Ryde Scout Hall,27A John Miller St,NA,NA,RYDE,NSW,2112,-33.8086005,151.126175
NSW,105,Bennelong,642,1,Eastwood,Eastwood Public School,212-280 Rowe St,NA,NA,EASTWOOD,NSW,2122,-33.7928,151.078
NSW,105,Bennelong,80,1,Eastwood Heights,Eastwood Heights Public School,9A Lincoln St,NA,NA,EASTWOOD,NSW,2122,-33.7817,151.096
NSW,105,Bennelong,83568,5,Eastwood PPVC,"Ground Floor, 3-5 Trelawney St",NA,NA,NA,EASTWOOD,NSW,2122,-33.792735,151.0795811
NSW,105,Bennelong,643,1,Eastwood West,Corrective Services Academy,66 Terry Rd,NA,NA,EASTWOOD,NSW,2122,-33.7906,151.067
NSW,105,Bennelong,83198,1,Epping,Epping Church of Christ,31 Bridge St,NA,NA,EPPING,NSW,2121,-33.7745,151.079
NSW,105,Bennelong,81,1,Epping East,Epping Public School,1-18 Norfolk Rd,NA,NA,EPPING,NSW,2121,-33.768408,151.0871472
NSW,105,Bennelong,645,1,Epping Heights,Epping Heights Public School,128 Kent St,NA,NA,EPPING,NSW,2121,-33.76284,151.07377
NSW,105,Bennelong,82,1,Epping North,Epping North Public School,89-119 Boundary Rd,NA,NA,NORTH EPPING,NSW,2121,-33.7576,151.096
NSW,105,Bennelong,83571,5,Epping PPVC,53 Beecroft Rd,NA,NA,NA,EPPING,NSW,2121,-33.7746,151.0788
NSW,105,Bennelong,11927,1,Epping West,Epping West Public School,96 Carlingford Rd,NA,NA,EPPING,NSW,2121,-33.7728471,151.0684506
NSW,105,Bennelong,2252,1,Ermington Central,Rydalmere East Public School,41 Spurway St,NA,NA,ERMINGTON,NSW,2115,-33.816527,151.0572843
NSW,105,Bennelong,2253,1,Ermington West (Bennelong),Ermington West Public School,383 Vignes St,NA,NA,ERMINGTON,NSW,2115,-33.8061,151.058
NSW,105,Bennelong,84,1,Gladesville (Bennelong),Gladesville Public School,178 Victoria Rd,NA,NA,GLADESVILLE,NSW,2111,-33.8323301,151.1259218
NSW,105,Bennelong,87,1,Gladesville North,Gladesville Sporties,181A Ryde Rd,NA,NA,GLADESVILLE,NSW,2111,-33.82318,151.129927
NSW,105,Bennelong,33930,1,Hunters Hill North (Bennelong),Boronia Park Public School,113 Pittwater Rd,NA,NA,HUNTERS HILL,NSW,2110,-33.8211705,151.1355456
NSW,105,Bennelong,98,1,Macquarie Park,Morling College,122 Herring Rd,NA,NA,MACQUARIE PARK,NSW,2113,-33.7797606,151.1149218
NSW,105,Bennelong,92,1,Macquarie Park South,Kent Road Public School,45-61 Herring Rd,NA,NA,MARSFIELD,NSW,2122,-33.7864,151.109
NSW,105,Bennelong,83200,1,Marsfield,Macquarie Anglican Church,100 Balaclava Rd,NA,NA,EASTWOOD,NSW,2122,-33.782004,151.098358
NSW,105,Bennelong,75,1,Marsfield North,Epping Boys High School,213 Vimiera Rd,NA,NA,MARSFIELD,NSW,2122,-33.7703911,151.0996223
NSW,105,Bennelong,650,1,Meadowbank,TAFE NSW Meadowbank,1 See St,NA,NA,MEADOWBANK,NSW,2114,-33.8148423,151.0924377
NSW,105,Bennelong,33928,1,Melrose Park,Melrose Park Public School,110 Wharf Rd,NA,NA,MELROSE PARK,NSW,2114,-33.8151,151.073
NSW,105,Bennelong,107,1,North Ryde,Truscott Street Public School,38 Truscott St,NA,NA,NORTH RYDE,NSW,2113,-33.7947,151.13
NSW,105,Bennelong,106,1,North Ryde Central,North Ryde Public School,154 Coxs Rd,NA,NA,NORTH RYDE,NSW,2113,-33.7939,151.12
NSW,105,Bennelong,83575,1,North Ryde Heights,North Ryde Community Church,2 Cutler Pde,NA,NA,NORTH RYDE,NSW,2113,-33.8005415,151.1309669
NSW,105,Bennelong,102,1,Putney,Putney Public School,193 Morrison Rd,NA,NA,PUTNEY,NSW,2112,-33.8249,151.111
NSW,105,Bennelong,83560,1,Putney West,Tennyson Pre-school Kindergarten,15A Stanbury St,NA,NA,GLADESVILLE,NSW,2111,-33.8277117,151.1201395
NSW,105,Bennelong,79,1,Ryde,Australian Air League Building,Santa Rosa Park,64 Bridge Rd,NA,RYDE,NSW,2112,-33.7943477,151.109308
NSW,105,Bennelong,83199,1,Ryde Central,St Annes Anglican Church,42 Church St,NA,NA,RYDE,NSW,2112,-33.815245,151.104829
NSW,105,Bennelong,655,1,Ryde Heights,Meadowbank Public School,2 Thistle St,NA,NA,RYDE,NSW,2112,-33.8178,151.098
NSW,105,Bennelong,657,1,Ryde South,Clive Austin Conference Centre,Royal Rehab,2 Susan Schardt Way,NA,RYDE,NSW,2112,-33.8217896,151.1080114
NSW,105,Bennelong,33596,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,105,Bennelong,58583,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,105,Bennelong,14017,1,Sydney (Bennelong),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,105,Bennelong,97605,5,Sydney BENNELONG PPVC,Royal Exchange Building,9/56 Pitt St,NA,NA,SYDNEY,NSW,2000,-33.8638565,151.2092587
NSW,105,Bennelong,34349,1,Top Ryde,Ryde Public School,18 Pope St,NA,NA,RYDE,NSW,2112,-33.8118,151.108
NSW,105,Bennelong,661,1,West Ryde,West Ryde Public School,6 Endeavour St,NA,NA,WEST RYDE,NSW,2114,-33.8087,151.085
NSW,105,Bennelong,33945,5,West Ryde BENNELONG PPVC,St Annes Anglican Church,42 Church St,NA,NA,RYDE,NSW,2112,-33.8152096,151.1048685
NSW,105,Bennelong,8869,1,West Ryde Central,TAFE NSW Ryde,250 Blaxland Rd,NA,NA,RYDE,NSW,2112,-33.8085,151.1
NSW,106,Berowra,1822,1,Annangrove,Annangrove Public School,185 Annangrove Rd,NA,NA,ANNANGROVE,NSW,2156,-33.6687322,150.9522275
NSW,106,Berowra,1823,1,Arcadia,Arcadia Public School,140 Arcadia Rd,NA,NA,ARCADIA,NSW,2159,-33.6231223,151.0520461
NSW,106,Berowra,43686,1,Asquith (Berowra),Asquith Public School,3 Dudley St,NA,NA,ASQUITH,NSW,2077,-33.6855,151.112
NSW,106,Berowra,58669,5,Baulkham Hills BEROWRA PPVC,16-18 Old Northern Rd,NA,NA,NA,BAULKHAM HILLS,NSW,2153,-33.7606491,150.992675
NSW,106,Berowra,632,1,Beecroft,Beecroft Public School,90-98 Beecroft Rd,NA,NA,BEECROFT,NSW,2119,-33.7523233,151.0651663
NSW,106,Berowra,83580,1,Beecroft North,Beecroft Community Hall,109-111 Beecroft Rd,NA,NA,BEECROFT,NSW,2119,-33.7513896,151.065481
NSW,106,Berowra,117,1,Berowra,Berowra Public School,4 Hillcrest Rd,NA,NA,BEROWRA,NSW,2081,-33.6181,151.147
NSW,106,Berowra,118,1,Berowra Heights,Wideview Public School,37 Wideview Rd,NA,NA,BEROWRA HEIGHTS,NSW,2082,-33.6094008,151.1427318
NSW,106,Berowra,83582,5,Berowra PPVC,Cowan Community Centre,Bujwa Bay Rd,NA,NA,COWAN,NSW,2081,-33.5859736,151.1688727
NSW,106,Berowra,65454,5,BLV Berowra PPVC,BLV Berowra,"Level 12, 67 Albert Ave",NA,NA,CHATSWOOD,NSW,2067,-33.7981824,151.1818539
NSW,106,Berowra,120,1,Brooklyn,Brooklyn Public School,106 Brooklyn Rd,NA,NA,BROOKLYN,NSW,2083,-33.54813,151.21538
NSW,106,Berowra,1850,1,Carlingford Heights,Murray Farm Public School,18 Tracey Ave,NA,NA,CARLINGFORD,NSW,2118,-33.7658,151.039
NSW,106,Berowra,56586,1,Castle Hill North (Berowra),Samuel Gilbert Public School,20 Gilbert Rd,NA,NA,CASTLE HILL,NSW,2154,-33.7142,150.993
NSW,106,Berowra,637,1,Cheltenham,Cheltenham Girls High School,175 Beecroft Rd,NA,NA,CHELTENHAM,NSW,2119,-33.7578,151.074
NSW,106,Berowra,11928,1,Cherrybrook,Cherrybrook Public School,131 New Line Rd,NA,NA,CHERRYBROOK,NSW,2126,-33.7314,151.042
NSW,106,Berowra,34004,1,Cherrybrook Central,Cherrybrook Girl Guides Hall,cnr Shepherds Dr & Macquarie Dr,NA,NA,CHERRYBROOK,NSW,2126,-33.7205638,151.0459716
NSW,106,Berowra,1852,1,Cherrybrook North,John Purchase Public School,46-60 Purchase Rd,NA,NA,CHERRYBROOK,NSW,2126,-33.7189973,151.0397793
NSW,106,Berowra,83925,5,Cherrybrook PPVC,1st Cherrybrook Scout Hall,"Lot 2126, LOT 2 Appletree Dr",NA,NA,CHERRYBROOK,NSW,2126,-33.7138778,151.0511344
NSW,106,Berowra,11929,1,Cherrybrook South,West Pennant Hills Scout Hall,2 Wilga St,NA,NA,WEST PENNANT HILLS,NSW,2125,-33.7382005,151.0503745
NSW,106,Berowra,121,1,Cowan,Cowan Public School,cnr Fraser Rd & Chandler Ave,NA,NA,COWAN,NSW,2081,-33.5885,151.169
NSW,106,Berowra,30097,5,Divisional Office (PREPOLL),Divisional Office,Level 12,67 Albert Ave,NA,CHATSWOOD,NSW,2067,-33.7982897,151.1819191
NSW,106,Berowra,11930,1,Dural,Dural Public School,622 Old Northern Rd,NA,NA,DURAL,NSW,2158,-33.6857,151.026
NSW,106,Berowra,1836,1,Galston,Galston Public School,1-5 School Rd,NA,NA,GALSTON,NSW,2159,-33.648,151.045
NSW,106,Berowra,1838,1,Glenhaven,Glenhaven Public School,74A Glenhaven Rd,NA,NA,GLENHAVEN,NSW,2156,-33.701,151.004
NSW,106,Berowra,1839,1,Glenorie,Glenorie Public School,1731 Old Northern Rd,NA,NA,GLENORIE,NSW,2157,-33.5987,151.008
NSW,106,Berowra,1831,1,Glenorie West,Hillside Public School,122 Cattai Ridge Rd,NA,NA,GLENORIE,NSW,2157,-33.6054902,150.9788283
NSW,106,Berowra,123,1,Hornsby (Berowra),TAFE NSW Hornsby,205 Peats Ferry Rd,NA,NA,HORNSBY,NSW,2077,-33.7,151.097
NSW,106,Berowra,58578,5,Hornsby BEROWRA PPVC,266 Peats Ferry Rd,NA,NA,NA,HORNSBY,NSW,2077,-33.702591,151.097463
NSW,106,Berowra,43688,1,Hornsby Central (Berowra),Hornsby Girls High School,12 Edgeworth David Ave,NA,NA,HORNSBY,NSW,2077,-33.7064,151.102
NSW,106,Berowra,124,1,Hornsby Heights,Hornsby Heights Public School,8-20 Somerville Rd,NA,NA,HORNSBY HEIGHTS,NSW,2077,-33.670187,151.0966482
NSW,106,Berowra,126,1,Hornsby North,Hornsby North Public School,52 Ida St,NA,NA,HORNSBY,NSW,2077,-33.6833,151.098
NSW,106,Berowra,134,1,Hornsby South,Hornsby South Public School,57-63 Clarke Rd,NA,NA,HORNSBY,NSW,2077,-33.712763699999996,151.0955118
NSW,106,Berowra,128,1,Hornsby West (Berowra),Hornsby War Memorial Hall,2 High St,NA,NA,HORNSBY,NSW,2077,-33.70446,151.097122
NSW,106,Berowra,1842,1,Kenthurst,Kenthurst Public School,111 Kenthurst Rd,NA,NA,KENTHURST,NSW,2156,-33.6654,151.004
NSW,106,Berowra,1788,1,Maroota,Maroota Public School,4540 Old Northern Rd,NA,NA,MAROOTA,NSW,2756,-33.45935,150.99446
NSW,106,Berowra,1789,1,Maroota South,South Maroota Hall,cnr Wisemans Ferry Rd & Paulls Rd,NA,NA,SOUTH MAROOTA,NSW,2756,-33.5234,150.944
NSW,106,Berowra,1846,1,Middle Dural,Middle Dural Public School,1251 Old Northern Rd,NA,NA,MIDDLE DURAL,NSW,2158,-33.6444,151.023
NSW,106,Berowra,131,1,Mount Colah,Mount Colah Public School,19 Telopea St,NA,NA,MOUNT COLAH,NSW,2079,-33.6726,151.117
NSW,106,Berowra,132,1,Mount Kuring-Gai,Mount Kuring-Gai Public School,2 Leeming St,NA,NA,MOUNT KURING-GAI,NSW,2080,-33.6575,151.136
NSW,106,Berowra,79812,1,Normanhurst (Berowra),Normanhurst Public School,2-12 Normanhurst Rd,NA,NA,NORMANHURST,NSW,2076,-33.7237,151.098
NSW,106,Berowra,135,1,Normanhurst West,Normanhurst West Public School,2-10 Dartford Rd,NA,NA,THORNLEIGH,NSW,2120,-33.72177,151.08808
NSW,106,Berowra,136,1,Pennant Hills,Pennant Hills High School,19-41 Laurence St,NA,NA,PENNANT HILLS,NSW,2120,-33.7328992,151.0614421
NSW,106,Berowra,83678,5,Pennant Hills BEROWRA PPVC,2/1 Central Ave,NA,NA,NA,THORNLEIGH,NSW,2120,-33.7299801,151.0807536
NSW,106,Berowra,1848,1,Rogans Hill,"Dover Hall, Mowll Village",1 Hilliard Dr,NA,NA,CASTLE HILL,NSW,2154,-33.7271,151.024
NSW,106,Berowra,33781,1,Rogans Hill North,Oakhill Drive Public School,1-5 Oakhill Dr,NA,NA,CASTLE HILL,NSW,2154,-33.721514,151.0232634
NSW,106,Berowra,1851,1,Rogans Hill South,"Barton Hall, Hopetoun Village",cnr Gough Dr & David Rd,NA,NA,CASTLE HILL,NSW,2154,-33.7285,151.025
NSW,106,Berowra,33598,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,NSW,NA,NA,NA
NSW,106,Berowra,14020,1,Sydney (Berowra),Sydney Town Hall,George St,NA,NA,SYDNEY,NSW,2000,-33.8730501,151.2064528
NSW,106,Berowra,97607,5,Sydney BEROWRA PPVC,Royal Exchange Building,9/56 Pitt St,NA,NA,SYDNEY,NSW,2000,-33.8638565,151.2092587
NSW,106,Berowra,56576,1,Thornleigh,Chinese & Aust Baptist Church,235 Pennant Hills Rd,NA,NA,THORNLEIGH,NSW,2120,-33.7282,151.085
NSW,106,Berowra,148,1,Westleigh,Thornleigh West Public School,18 Giblett Ave,NA,NA,THORNLEIGH,NSW,2120,-33.7242,151.072
NSW,106,Berowra,33118,1,West Pennant Hills,West Pennant Hills Community Church,41-43 Eaton Rd,NA,NA,WEST PENNANT HILLS,NSW,2125,-33.756832,151.042589
NSW,106,Berowra,1855,1,West Pennant Hills Central,West Pennant Hills Public School,1 Church St,NA,NA,WEST PENNANT HILLS,NSW,2125,-33.7459033,151.0501363
NSW,106,Berowra,11971,1,West Pennant Hills North (Berowra),Eurambie Park Child Care Centre,41 Coonara Ave,NA,NA,WEST PENNANT HILLS,NSW,2125,-33.7447,151.03
NSW,106,Berowra,65184,5,West Ryde BEROWRA PPVC,St Annes Anglican Church,42 Church St,NA,NA,RYDE,NSW,2112,-33.8152096,151.1048685
NSW,106,Berowra,33800,1,Wisemans Ferry,Wisemans Ferry Public School,5540-5542 Old Northern Rd,NA,NA,WISEMANS FERRY,NSW,2775,-33.3954535,150.9849427
NSW,107,Blaxland,2365,1,Auburn,Auburn Public School,cnr Auburn Rd & Beatrice St,NA,NA,AUBURN,NSW,2144,-33.8538,151.032
NSW,107,Blaxland,65744,5,Auburn BLAXLAND PPVC,Warehouse C1,25 Princes Rd E,NA,NA,AUBURN,NSW,2144,-33.8757363,151.0218471
NSW,107,Blaxland,2392,1,Auburn Central,St Thomas Anglican Church,3a Provincial St,NA,NA,AUBURN,NSW,2144,-33.856,151.028152
NSW,107,Blaxland,2366,1,Auburn East,St Joseph the Worker Hall,cnr Wellington Rd & Renshaw Ave,NA,NA,AUBURN,NSW,2144,-33.8652,151.025
NSW,107,Blaxland,2368,1,Auburn North,Auburn Girls High School,Hunter St,NA,NA,AUBURN,NSW,2144,-33.8433,151.034
NSW,107,Blaxland,2369,1,Auburn West,Auburn West Public School,cnr Chiswick Rd & Chisholm Rd,NA,NA,AUBURN,NSW,2144,-33.8603,151.02
NSW,107,Blaxland,31455,1,Bankstown (Blaxland),Bankstown Public School,61 Restwell St,NA,NA,BANKSTOWN,NSW,2200,-33.9209,151.034
NSW,107,Blaxland,33854,5,Bankstown BLAXLAND PPVC,Bankstown Senior Citizens Centre,7 West Tce,NA,NA,BANKSTOWN,NSW,2200,-33.919083,151.036563
NSW,107,Blaxland,155,1,Bankstown Central,Bankstown Senior Citizens Centre,7 West Tce,NA,NA,BANKSTOWN,NSW,2200,-33.91927,151.03662
NSW,107,Blaxland,154,1,Bankstown East,St Paul's Church,459 Chapel Rd,NA,NA,BANKSTOWN,NSW,2200,-33.9133,151.035
NSW,107,Blaxland,157,1,Bankstown North,Bankstown North Public School,322 Hume Hwy,NA,NA,BANKSTOWN,NSW,2200,-33.9054791,151.0386724
NSW,107,Blaxland,177,1,Bankstown West,Bankstown West Public School,141 William St,NA,NA,BANKSTOWN,NSW,2200,-33.9164,151.02
NSW,107,Blaxland,159,1,Bass Hill,Bass Hill Public School,611 Hume Hwy,NA,NA,BASS HILL,NSW,2197,-33.9047,151.006
NSW,107,Blaxland,83456,1,Bass Hill Central,George Bass School,106 Johnston Rd,NA,NA,BASS HILL,NSW,2197,-33.8975854,150.9884691
NSW,107,Blaxland,162,1,Bass Hill West,Bass High School,10 Arundle Rd,NA,NA,BASS HILL,NSW,2197,-33.8996,150.99
