LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SWE,QGDP,VOLIDX,IDX,A,2002,74.9,NA
SWE,QGDP,VOLIDX,IDX,A,2003,76.6,NA
SWE,QGDP,VOLIDX,IDX,A,2004,79.9,NA
SWE,QGDP,VOLIDX,IDX,A,2005,82.2,NA
SWE,QGDP,VOLIDX,IDX,A,2006,86,NA
SWE,QGDP,VOLIDX,IDX,A,2007,89,NA
SWE,QGDP,VOLIDX,IDX,A,2008,88.6,NA
SWE,QGDP,VOLIDX,IDX,A,2009,84.8,NA
SWE,QGDP,VOLIDX,IDX,A,2010,89.8,NA
SWE,QGDP,VOLIDX,IDX,A,2011,92.7,NA
SWE,QGDP,VOLIDX,IDX,A,2012,92.1,NA
SWE,QGDP,VOLIDX,IDX,A,2013,93.2,NA
SWE,QGDP,VOLIDX,IDX,A,2014,95.7,NA
SWE,QGDP,VOLIDX,IDX,A,2015,100,NA
SWE,QGDP,VOLIDX,IDX,A,2016,102.1,NA
SWE,QGDP,VOLIDX,IDX,A,2017,104.7,NA
SWE,QGDP,VOLIDX,IDX,A,2018,106.7,NA
SWE,QGDP,VOLIDX,IDX,A,2019,108.9,NA
SWE,QGDP,VOLIDX,IDX,A,2020,105.6,NA
CHE,QGDP,VOLIDX,IDX,A,1980,53.9,NA
CHE,QGDP,VOLIDX,IDX,A,1981,54.8,NA
CHE,QGDP,VOLIDX,IDX,A,1982,54,NA
CHE,QGDP,VOLIDX,IDX,A,1983,54.4,NA
CHE,QGDP,VOLIDX,IDX,A,1984,56,NA
CHE,QGDP,VOLIDX,IDX,A,1985,58.1,NA
CHE,QGDP,VOLIDX,IDX,A,1986,59.2,NA
CHE,QGDP,VOLIDX,IDX,A,1987,60.1,NA
CHE,QGDP,VOLIDX,IDX,A,1988,62.1,NA
CHE,QGDP,VOLIDX,IDX,A,1989,64.8,NA
CHE,QGDP,VOLIDX,IDX,A,1990,67.1,NA
CHE,QGDP,VOLIDX,IDX,A,1991,66.5,NA
CHE,QGDP,VOLIDX,IDX,A,1992,66.5,NA
CHE,QGDP,VOLIDX,IDX,A,1993,66.4,NA
CHE,QGDP,VOLIDX,IDX,A,1994,67.3,NA
CHE,QGDP,VOLIDX,IDX,A,1995,67.6,NA
CHE,QGDP,VOLIDX,IDX,A,1996,67.9,NA
CHE,QGDP,VOLIDX,IDX,A,1997,69.5,NA
CHE,QGDP,VOLIDX,IDX,A,1998,71.6,NA
CHE,QGDP,VOLIDX,IDX,A,1999,72.8,NA
CHE,QGDP,VOLIDX,IDX,A,2000,75.7,NA
CHE,QGDP,VOLIDX,IDX,A,2001,76.9,NA
CHE,QGDP,VOLIDX,IDX,A,2002,76.9,NA
CHE,QGDP,VOLIDX,IDX,A,2003,76.9,NA
CHE,QGDP,VOLIDX,IDX,A,2004,79.1,NA
CHE,QGDP,VOLIDX,IDX,A,2005,81.3,NA
CHE,QGDP,VOLIDX,IDX,A,2006,84.6,NA
CHE,QGDP,VOLIDX,IDX,A,2007,88,NA
CHE,QGDP,VOLIDX,IDX,A,2008,90.4,NA
CHE,QGDP,VOLIDX,IDX,A,2009,88.5,NA
CHE,QGDP,VOLIDX,IDX,A,2010,91.4,NA
CHE,QGDP,VOLIDX,IDX,A,2011,93.2,NA
CHE,QGDP,VOLIDX,IDX,A,2012,94.3,NA
CHE,QGDP,VOLIDX,IDX,A,2013,96,NA
CHE,QGDP,VOLIDX,IDX,A,2014,98.4,NA
CHE,QGDP,VOLIDX,IDX,A,2015,100,NA
CHE,QGDP,VOLIDX,IDX,A,2016,102,NA
CHE,QGDP,VOLIDX,IDX,A,2017,103.7,NA
CHE,QGDP,VOLIDX,IDX,A,2018,106.7,NA
CHE,QGDP,VOLIDX,IDX,A,2019,108,NA
CHE,QGDP,VOLIDX,IDX,A,2020,105.4,NA
TUR,QGDP,VOLIDX,IDX,A,1998,46.3,NA
TUR,QGDP,VOLIDX,IDX,A,1999,44.8,NA
TUR,QGDP,VOLIDX,IDX,A,2000,47.9,NA
TUR,QGDP,VOLIDX,IDX,A,2001,45.1,NA
TUR,QGDP,VOLIDX,IDX,A,2002,48,NA
TUR,QGDP,VOLIDX,IDX,A,2003,50.8,NA
TUR,QGDP,VOLIDX,IDX,A,2004,55.8,NA
TUR,QGDP,VOLIDX,IDX,A,2005,60.8,NA
TUR,QGDP,VOLIDX,IDX,A,2006,65,NA
TUR,QGDP,VOLIDX,IDX,A,2007,68.3,NA
TUR,QGDP,VOLIDX,IDX,A,2008,68.9,NA
TUR,QGDP,VOLIDX,IDX,A,2009,65.5,NA
TUR,QGDP,VOLIDX,IDX,A,2010,71.1,NA
TUR,QGDP,VOLIDX,IDX,A,2011,79,NA
TUR,QGDP,VOLIDX,IDX,A,2012,82.8,NA
TUR,QGDP,VOLIDX,IDX,A,2013,89.8,NA
TUR,QGDP,VOLIDX,IDX,A,2014,94.3,NA
TUR,QGDP,VOLIDX,IDX,A,2015,100,NA
TUR,QGDP,VOLIDX,IDX,A,2016,103.3,NA
TUR,QGDP,VOLIDX,IDX,A,2017,111.1,NA
TUR,QGDP,VOLIDX,IDX,A,2018,114.4,NA
TUR,QGDP,VOLIDX,IDX,A,2019,115.4,NA
TUR,QGDP,VOLIDX,IDX,A,2020,117.5,NA
GBR,QGDP,VOLIDX,IDX,A,1955,23.7,NA
GBR,QGDP,VOLIDX,IDX,A,1956,24.1,NA
GBR,QGDP,VOLIDX,IDX,A,1957,24.5,NA
GBR,QGDP,VOLIDX,IDX,A,1958,24.9,NA
GBR,QGDP,VOLIDX,IDX,A,1959,25.9,NA
GBR,QGDP,VOLIDX,IDX,A,1960,27.6,NA
GBR,QGDP,VOLIDX,IDX,A,1961,28.3,NA
GBR,QGDP,VOLIDX,IDX,A,1962,28.6,NA
GBR,QGDP,VOLIDX,IDX,A,1963,30,NA
GBR,QGDP,VOLIDX,IDX,A,1964,31.7,NA
GBR,QGDP,VOLIDX,IDX,A,1965,32.4,NA
GBR,QGDP,VOLIDX,IDX,A,1966,32.9,NA
GBR,QGDP,VOLIDX,IDX,A,1967,33.8,NA
GBR,QGDP,VOLIDX,IDX,A,1968,35.6,NA
GBR,QGDP,VOLIDX,IDX,A,1969,36.3,NA
GBR,QGDP,VOLIDX,IDX,A,1970,37.3,NA
GBR,QGDP,VOLIDX,IDX,A,1971,38.6,NA
GBR,QGDP,VOLIDX,IDX,A,1972,40.3,NA
GBR,QGDP,VOLIDX,IDX,A,1973,42.9,NA
GBR,QGDP,VOLIDX,IDX,A,1974,41.8,NA
GBR,QGDP,VOLIDX,IDX,A,1975,41.2,NA
GBR,QGDP,VOLIDX,IDX,A,1976,42.5,NA
GBR,QGDP,VOLIDX,IDX,A,1977,43.5,NA
GBR,QGDP,VOLIDX,IDX,A,1978,45.3,NA
GBR,QGDP,VOLIDX,IDX,A,1979,47,NA
GBR,QGDP,VOLIDX,IDX,A,1980,46,NA
GBR,QGDP,VOLIDX,IDX,A,1981,45.7,NA
GBR,QGDP,VOLIDX,IDX,A,1982,46.6,NA
GBR,QGDP,VOLIDX,IDX,A,1983,48.6,NA
GBR,QGDP,VOLIDX,IDX,A,1984,49.6,NA
GBR,QGDP,VOLIDX,IDX,A,1985,51.7,NA
GBR,QGDP,VOLIDX,IDX,A,1986,53.3,NA
GBR,QGDP,VOLIDX,IDX,A,1987,56.2,NA
GBR,QGDP,VOLIDX,IDX,A,1988,59.4,NA
GBR,QGDP,VOLIDX,IDX,A,1989,60.8,NA
GBR,QGDP,VOLIDX,IDX,A,1990,61.2,NA
GBR,QGDP,VOLIDX,IDX,A,1991,60.5,NA
GBR,QGDP,VOLIDX,IDX,A,1992,60.7,NA
GBR,QGDP,VOLIDX,IDX,A,1993,62.1,NA
GBR,QGDP,VOLIDX,IDX,A,1994,64.4,NA
GBR,QGDP,VOLIDX,IDX,A,1995,66,NA
GBR,QGDP,VOLIDX,IDX,A,1996,67.6,NA
GBR,QGDP,VOLIDX,IDX,A,1997,70.9,NA
GBR,QGDP,VOLIDX,IDX,A,1998,73.2,NA
GBR,QGDP,VOLIDX,IDX,A,1999,75.4,NA
GBR,QGDP,VOLIDX,IDX,A,2000,78.1,NA
GBR,QGDP,VOLIDX,IDX,A,2001,79.8,NA
GBR,QGDP,VOLIDX,IDX,A,2002,81.5,NA
GBR,QGDP,VOLIDX,IDX,A,2003,83.9,NA
GBR,QGDP,VOLIDX,IDX,A,2004,85.9,NA
GBR,QGDP,VOLIDX,IDX,A,2005,88.1,NA
GBR,QGDP,VOLIDX,IDX,A,2006,90.4,NA
GBR,QGDP,VOLIDX,IDX,A,2007,92.5,NA
GBR,QGDP,VOLIDX,IDX,A,2008,92.2,NA
GBR,QGDP,VOLIDX,IDX,A,2009,88.3,NA
GBR,QGDP,VOLIDX,IDX,A,2010,90.2,NA
GBR,QGDP,VOLIDX,IDX,A,2011,91.5,NA
GBR,QGDP,VOLIDX,IDX,A,2012,92.9,NA
GBR,QGDP,VOLIDX,IDX,A,2013,94.6,NA
GBR,QGDP,VOLIDX,IDX,A,2014,97.4,NA
GBR,QGDP,VOLIDX,IDX,A,2015,100,NA
GBR,QGDP,VOLIDX,IDX,A,2016,102.3,NA
GBR,QGDP,VOLIDX,IDX,A,2017,104.4,NA
GBR,QGDP,VOLIDX,IDX,A,2018,106.2,NA
GBR,QGDP,VOLIDX,IDX,A,2019,107.9,NA
GBR,QGDP,VOLIDX,IDX,A,2020,97.8,NA
USA,QGDP,VOLIDX,IDX,A,1947,11.7,NA
USA,QGDP,VOLIDX,IDX,A,1948,12.2,NA
USA,QGDP,VOLIDX,IDX,A,1949,12.1,NA
USA,QGDP,VOLIDX,IDX,A,1950,13.2,NA
USA,QGDP,VOLIDX,IDX,A,1951,14.2,NA
USA,QGDP,VOLIDX,IDX,A,1952,14.8,NA
USA,QGDP,VOLIDX,IDX,A,1953,15.5,NA
USA,QGDP,VOLIDX,IDX,A,1954,15.4,NA
USA,QGDP,VOLIDX,IDX,A,1955,16.5,NA
USA,QGDP,VOLIDX,IDX,A,1956,16.9,NA
USA,QGDP,VOLIDX,IDX,A,1957,17.2,NA
USA,QGDP,VOLIDX,IDX,A,1958,17.1,NA
USA,QGDP,VOLIDX,IDX,A,1959,18.3,NA
USA,QGDP,VOLIDX,IDX,A,1960,18.8,NA
USA,QGDP,VOLIDX,IDX,A,1961,19.2,NA
USA,QGDP,VOLIDX,IDX,A,1962,20.4,NA
USA,QGDP,VOLIDX,IDX,A,1963,21.3,NA
USA,QGDP,VOLIDX,IDX,A,1964,22.5,NA
USA,QGDP,VOLIDX,IDX,A,1965,24,NA
USA,QGDP,VOLIDX,IDX,A,1966,25.6,NA
USA,QGDP,VOLIDX,IDX,A,1967,26.3,NA
USA,QGDP,VOLIDX,IDX,A,1968,27.6,NA
USA,QGDP,VOLIDX,IDX,A,1969,28.4,NA
USA,QGDP,VOLIDX,IDX,A,1970,28.5,NA
USA,QGDP,VOLIDX,IDX,A,1971,29.4,NA
USA,QGDP,VOLIDX,IDX,A,1972,31,NA
USA,QGDP,VOLIDX,IDX,A,1973,32.7,NA
USA,QGDP,VOLIDX,IDX,A,1974,32.5,NA
USA,QGDP,VOLIDX,IDX,A,1975,32.5,NA
USA,QGDP,VOLIDX,IDX,A,1976,34.2,NA
USA,QGDP,VOLIDX,IDX,A,1977,35.8,NA
USA,QGDP,VOLIDX,IDX,A,1978,37.8,NA
USA,QGDP,VOLIDX,IDX,A,1979,39,NA
USA,QGDP,VOLIDX,IDX,A,1980,38.9,NA
USA,QGDP,VOLIDX,IDX,A,1981,39.9,NA
USA,QGDP,VOLIDX,IDX,A,1982,39.2,NA
USA,QGDP,VOLIDX,IDX,A,1983,41,NA
USA,QGDP,VOLIDX,IDX,A,1984,43.9,NA
USA,QGDP,VOLIDX,IDX,A,1985,45.8,NA
USA,QGDP,VOLIDX,IDX,A,1986,47.3,NA
USA,QGDP,VOLIDX,IDX,A,1987,49,NA
USA,QGDP,VOLIDX,IDX,A,1988,51,NA
USA,QGDP,VOLIDX,IDX,A,1989,52.9,NA
USA,QGDP,VOLIDX,IDX,A,1990,53.9,NA
USA,QGDP,VOLIDX,IDX,A,1991,53.8,NA
USA,QGDP,VOLIDX,IDX,A,1992,55.7,NA
USA,QGDP,VOLIDX,IDX,A,1993,57.3,NA
USA,QGDP,VOLIDX,IDX,A,1994,59.6,NA
USA,QGDP,VOLIDX,IDX,A,1995,61.2,NA
USA,QGDP,VOLIDX,IDX,A,1996,63.5,NA
USA,QGDP,VOLIDX,IDX,A,1997,66.3,NA
USA,QGDP,VOLIDX,IDX,A,1998,69.3,NA
USA,QGDP,VOLIDX,IDX,A,1999,72.6,NA
USA,QGDP,VOLIDX,IDX,A,2000,75.5,NA
USA,QGDP,VOLIDX,IDX,A,2001,76.3,NA
USA,QGDP,VOLIDX,IDX,A,2002,77.6,NA
USA,QGDP,VOLIDX,IDX,A,2003,79.7,NA
USA,QGDP,VOLIDX,IDX,A,2004,82.8,NA
USA,QGDP,VOLIDX,IDX,A,2005,85.7,NA
USA,QGDP,VOLIDX,IDX,A,2006,88.1,NA
USA,QGDP,VOLIDX,IDX,A,2007,89.8,NA
USA,QGDP,VOLIDX,IDX,A,2008,90,NA
USA,QGDP,VOLIDX,IDX,A,2009,87.6,NA
USA,QGDP,VOLIDX,IDX,A,2010,90,NA
USA,QGDP,VOLIDX,IDX,A,2011,91.4,NA
USA,QGDP,VOLIDX,IDX,A,2012,93.5,NA
USA,QGDP,VOLIDX,IDX,A,2013,95.2,NA
USA,QGDP,VOLIDX,IDX,A,2014,97.4,NA
USA,QGDP,VOLIDX,IDX,A,2015,100,NA
USA,QGDP,VOLIDX,IDX,A,2016,101.7,NA
USA,QGDP,VOLIDX,IDX,A,2017,104,NA
USA,QGDP,VOLIDX,IDX,A,2018,107,NA
USA,QGDP,VOLIDX,IDX,A,2019,109.4,NA
USA,QGDP,VOLIDX,IDX,A,2020,105.7,NA
ARG,QGDP,VOLIDX,IDX,A,1993,57,NA
ARG,QGDP,VOLIDX,IDX,A,1994,60.3,NA
ARG,QGDP,VOLIDX,IDX,A,1995,58.6,NA
ARG,QGDP,VOLIDX,IDX,A,1996,61.8,NA
ARG,QGDP,VOLIDX,IDX,A,1997,66.8,NA
ARG,QGDP,VOLIDX,IDX,A,1998,69.4,NA
ARG,QGDP,VOLIDX,IDX,A,1999,67.1,NA
ARG,QGDP,VOLIDX,IDX,A,2000,66.5,NA
ARG,QGDP,VOLIDX,IDX,A,2001,63.6,NA
ARG,QGDP,VOLIDX,IDX,A,2002,56.7,NA
ARG,QGDP,VOLIDX,IDX,A,2003,61.7,NA
ARG,QGDP,VOLIDX,IDX,A,2004,67.2,NA
ARG,QGDP,VOLIDX,IDX,A,2005,73.2,NA
ARG,QGDP,VOLIDX,IDX,A,2006,79.1,NA
ARG,QGDP,VOLIDX,IDX,A,2007,86.2,NA
ARG,QGDP,VOLIDX,IDX,A,2008,89.7,NA
ARG,QGDP,VOLIDX,IDX,A,2009,84.4,NA
ARG,QGDP,VOLIDX,IDX,A,2010,92.9,NA
ARG,QGDP,VOLIDX,IDX,A,2011,98.5,NA
ARG,QGDP,VOLIDX,IDX,A,2012,97.5,NA
ARG,QGDP,VOLIDX,IDX,A,2013,99.9,NA
ARG,QGDP,VOLIDX,IDX,A,2014,97.3,NA
ARG,QGDP,VOLIDX,IDX,A,2015,100,NA
ARG,QGDP,VOLIDX,IDX,A,2016,97.9,NA
ARG,QGDP,VOLIDX,IDX,A,2017,100.7,NA
ARG,QGDP,VOLIDX,IDX,A,2018,98,NA
ARG,QGDP,VOLIDX,IDX,A,2019,96.1,NA
ARG,QGDP,VOLIDX,IDX,A,2020,86.6,NA
BRA,QGDP,VOLIDX,IDX,A,1996,60.5,NA
BRA,QGDP,VOLIDX,IDX,A,1997,62.6,NA
BRA,QGDP,VOLIDX,IDX,A,1998,62.8,NA
BRA,QGDP,VOLIDX,IDX,A,1999,63.1,NA
BRA,QGDP,VOLIDX,IDX,A,2000,65.8,NA
BRA,QGDP,VOLIDX,IDX,A,2001,66.7,NA
BRA,QGDP,VOLIDX,IDX,A,2002,68.8,NA
BRA,QGDP,VOLIDX,IDX,A,2003,69.6,NA
BRA,QGDP,VOLIDX,IDX,A,2004,73.6,NA
BRA,QGDP,VOLIDX,IDX,A,2005,75.9,NA
BRA,QGDP,VOLIDX,IDX,A,2006,78.9,NA
BRA,QGDP,VOLIDX,IDX,A,2007,83.7,NA
BRA,QGDP,VOLIDX,IDX,A,2008,88,NA
BRA,QGDP,VOLIDX,IDX,A,2009,87.9,NA
BRA,QGDP,VOLIDX,IDX,A,2010,94.5,NA
BRA,QGDP,VOLIDX,IDX,A,2011,98.3,NA
BRA,QGDP,VOLIDX,IDX,A,2012,100.1,NA
BRA,QGDP,VOLIDX,IDX,A,2013,103.2,NA
BRA,QGDP,VOLIDX,IDX,A,2014,103.7,NA
BRA,QGDP,VOLIDX,IDX,A,2015,100,NA
BRA,QGDP,VOLIDX,IDX,A,2016,96.7,NA
BRA,QGDP,VOLIDX,IDX,A,2017,98,NA
BRA,QGDP,VOLIDX,IDX,A,2018,99.8,NA
BRA,QGDP,VOLIDX,IDX,A,2019,101,NA
BRA,QGDP,VOLIDX,IDX,A,2020,97.1,NA
CHL,QGDP,VOLIDX,IDX,A,2003,60.6,NA
CHL,QGDP,VOLIDX,IDX,A,2004,64.9,NA
CHL,QGDP,VOLIDX,IDX,A,2005,68.7,NA
CHL,QGDP,VOLIDX,IDX,A,2006,73,NA
CHL,QGDP,VOLIDX,IDX,A,2007,76.6,NA
CHL,QGDP,VOLIDX,IDX,A,2008,79.3,NA
CHL,QGDP,VOLIDX,IDX,A,2009,78,NA
CHL,QGDP,VOLIDX,IDX,A,2010,82.6,NA
CHL,QGDP,VOLIDX,IDX,A,2011,87.7,NA
CHL,QGDP,VOLIDX,IDX,A,2012,92.3,NA
CHL,QGDP,VOLIDX,IDX,A,2013,96.1,NA
CHL,QGDP,VOLIDX,IDX,A,2014,97.7,NA
CHL,QGDP,VOLIDX,IDX,A,2015,100,NA
CHL,QGDP,VOLIDX,IDX,A,2016,101.7,NA
CHL,QGDP,VOLIDX,IDX,A,2017,102.9,NA
CHL,QGDP,VOLIDX,IDX,A,2018,106.7,NA
CHL,QGDP,VOLIDX,IDX,A,2019,107.7,NA
CHL,QGDP,VOLIDX,IDX,A,2020,101.5,NA
COL,QGDP,VOLIDX,IDX,A,2005,64,NA
COL,QGDP,VOLIDX,IDX,A,2006,68.3,NA
COL,QGDP,VOLIDX,IDX,A,2007,72.9,NA
COL,QGDP,VOLIDX,IDX,A,2008,75.3,NA
COL,QGDP,VOLIDX,IDX,A,2009,76.1,NA
COL,QGDP,VOLIDX,IDX,A,2010,79.6,NA
COL,QGDP,VOLIDX,IDX,A,2011,85.1,NA
COL,QGDP,VOLIDX,IDX,A,2012,88.4,NA
COL,QGDP,VOLIDX,IDX,A,2013,92.9,NA
COL,QGDP,VOLIDX,IDX,A,2014,97.1,NA
COL,QGDP,VOLIDX,IDX,A,2015,100,NA
COL,QGDP,VOLIDX,IDX,A,2016,102.1,NA
COL,QGDP,VOLIDX,IDX,A,2017,103.5,NA
COL,QGDP,VOLIDX,IDX,A,2018,106.1,NA
COL,QGDP,VOLIDX,IDX,A,2019,109.6,NA
COL,QGDP,VOLIDX,IDX,A,2020,102.2,NA
CRI,QGDP,VOLIDX,IDX,A,1991,34.1,NA
CRI,QGDP,VOLIDX,IDX,A,1992,37.3,NA
CRI,QGDP,VOLIDX,IDX,A,1993,39.9,NA
CRI,QGDP,VOLIDX,IDX,A,1994,41.7,NA
CRI,QGDP,VOLIDX,IDX,A,1995,43.5,NA
CRI,QGDP,VOLIDX,IDX,A,1996,44.1,NA
CRI,QGDP,VOLIDX,IDX,A,1997,46.5,NA
CRI,QGDP,VOLIDX,IDX,A,1998,49.8,NA
CRI,QGDP,VOLIDX,IDX,A,1999,51.9,NA
CRI,QGDP,VOLIDX,IDX,A,2000,53.9,NA
CRI,QGDP,VOLIDX,IDX,A,2001,55.8,NA
CRI,QGDP,VOLIDX,IDX,A,2002,57.7,NA
CRI,QGDP,VOLIDX,IDX,A,2003,60.2,NA
CRI,QGDP,VOLIDX,IDX,A,2004,62.8,NA
CRI,QGDP,VOLIDX,IDX,A,2005,65.3,NA
CRI,QGDP,VOLIDX,IDX,A,2006,70.1,NA
CRI,QGDP,VOLIDX,IDX,A,2007,75.9,NA
CRI,QGDP,VOLIDX,IDX,A,2008,79.5,NA
CRI,QGDP,VOLIDX,IDX,A,2009,78.8,NA
CRI,QGDP,VOLIDX,IDX,A,2010,83,NA
CRI,QGDP,VOLIDX,IDX,A,2011,86.7,NA
CRI,QGDP,VOLIDX,IDX,A,2012,90.9,NA
CRI,QGDP,VOLIDX,IDX,A,2013,93.2,NA
CRI,QGDP,VOLIDX,IDX,A,2014,96.5,NA
CRI,QGDP,VOLIDX,IDX,A,2015,100,NA
CRI,QGDP,VOLIDX,IDX,A,2016,104.2,NA
CRI,QGDP,VOLIDX,IDX,A,2017,108.5,NA
CRI,QGDP,VOLIDX,IDX,A,2018,111.4,NA
CRI,QGDP,VOLIDX,IDX,A,2019,113.9,NA
CRI,QGDP,VOLIDX,IDX,A,2020,109.3,NA
EST,QGDP,VOLIDX,IDX,A,1995,44.8,NA
EST,QGDP,VOLIDX,IDX,A,1996,47,NA
EST,QGDP,VOLIDX,IDX,A,1997,53.1,NA
EST,QGDP,VOLIDX,IDX,A,1998,55.5,NA
EST,QGDP,VOLIDX,IDX,A,1999,55.2,NA
EST,QGDP,VOLIDX,IDX,A,2000,60.8,NA
EST,QGDP,VOLIDX,IDX,A,2001,64.4,NA
EST,QGDP,VOLIDX,IDX,A,2002,68.8,NA
EST,QGDP,VOLIDX,IDX,A,2003,74,NA
EST,QGDP,VOLIDX,IDX,A,2004,79.1,NA
EST,QGDP,VOLIDX,IDX,A,2005,86.6,NA
EST,QGDP,VOLIDX,IDX,A,2006,95.1,NA
EST,QGDP,VOLIDX,IDX,A,2007,102.3,NA
EST,QGDP,VOLIDX,IDX,A,2008,97,NA
EST,QGDP,VOLIDX,IDX,A,2009,82.8,NA
EST,QGDP,VOLIDX,IDX,A,2010,84.8,NA
EST,QGDP,VOLIDX,IDX,A,2011,91,NA
EST,QGDP,VOLIDX,IDX,A,2012,93.9,NA
EST,QGDP,VOLIDX,IDX,A,2013,95.3,NA
EST,QGDP,VOLIDX,IDX,A,2014,98.2,NA
EST,QGDP,VOLIDX,IDX,A,2015,100,NA
EST,QGDP,VOLIDX,IDX,A,2016,103.2,NA
EST,QGDP,VOLIDX,IDX,A,2017,109.1,NA
EST,QGDP,VOLIDX,IDX,A,2018,113.6,NA
EST,QGDP,VOLIDX,IDX,A,2019,118.3,NA
EST,QGDP,VOLIDX,IDX,A,2020,114.8,NA
IND,QGDP,VOLIDX,IDX,A,2012,82,NA
IND,QGDP,VOLIDX,IDX,A,2013,87,NA
IND,QGDP,VOLIDX,IDX,A,2014,93,NA
IND,QGDP,VOLIDX,IDX,A,2015,100,NA
IND,QGDP,VOLIDX,IDX,A,2016,109,NA
IND,QGDP,VOLIDX,IDX,A,2017,115.7,NA
IND,QGDP,VOLIDX,IDX,A,2018,124.1,NA
IND,QGDP,VOLIDX,IDX,A,2019,130.1,NA
IND,QGDP,VOLIDX,IDX,A,2020,121,NA
IDN,QGDP,VOLIDX,IDX,A,1990,30.3,E
IDN,QGDP,VOLIDX,IDX,A,1991,33,E
IDN,QGDP,VOLIDX,IDX,A,1992,35.1,E
IDN,QGDP,VOLIDX,IDX,A,1993,37.9,E
IDN,QGDP,VOLIDX,IDX,A,1994,40.8,E
IDN,QGDP,VOLIDX,IDX,A,1995,44.2,E
IDN,QGDP,VOLIDX,IDX,A,1996,47.6,E
IDN,QGDP,VOLIDX,IDX,A,1997,49.8,E
IDN,QGDP,VOLIDX,IDX,A,1998,43.3,E
IDN,QGDP,VOLIDX,IDX,A,1999,43.6,E
IDN,QGDP,VOLIDX,IDX,A,2000,45.8,E
IDN,QGDP,VOLIDX,IDX,A,2001,47.5,E
IDN,QGDP,VOLIDX,IDX,A,2002,49.6,E
IDN,QGDP,VOLIDX,IDX,A,2003,52,E
IDN,QGDP,VOLIDX,IDX,A,2004,54.6,E
IDN,QGDP,VOLIDX,IDX,A,2005,57.7,E
IDN,QGDP,VOLIDX,IDX,A,2006,60.9,E
IDN,QGDP,VOLIDX,IDX,A,2007,64.7,E
IDN,QGDP,VOLIDX,IDX,A,2008,68.6,NA
IDN,QGDP,VOLIDX,IDX,A,2009,71.8,NA
IDN,QGDP,VOLIDX,IDX,A,2010,76.4,NA
IDN,QGDP,VOLIDX,IDX,A,2011,81.1,NA
IDN,QGDP,VOLIDX,IDX,A,2012,86,NA
IDN,QGDP,VOLIDX,IDX,A,2013,90.8,NA
IDN,QGDP,VOLIDX,IDX,A,2014,95.4,NA
IDN,QGDP,VOLIDX,IDX,A,2015,100,NA
IDN,QGDP,VOLIDX,IDX,A,2016,105,NA
IDN,QGDP,VOLIDX,IDX,A,2017,110.4,NA
IDN,QGDP,VOLIDX,IDX,A,2018,116.1,NA
IDN,QGDP,VOLIDX,IDX,A,2019,121.9,NA
IDN,QGDP,VOLIDX,IDX,A,2020,119.4,NA
ISR,QGDP,VOLIDX,IDX,A,1995,46.8,NA
ISR,QGDP,VOLIDX,IDX,A,1996,49.5,NA
ISR,QGDP,VOLIDX,IDX,A,1997,51.4,NA
ISR,QGDP,VOLIDX,IDX,A,1998,53.6,NA
ISR,QGDP,VOLIDX,IDX,A,1999,55.5,NA
ISR,QGDP,VOLIDX,IDX,A,2000,60.5,NA
ISR,QGDP,VOLIDX,IDX,A,2001,60.4,NA
ISR,QGDP,VOLIDX,IDX,A,2002,60.3,NA
ISR,QGDP,VOLIDX,IDX,A,2003,61,NA
ISR,QGDP,VOLIDX,IDX,A,2004,64,NA
ISR,QGDP,VOLIDX,IDX,A,2005,66.6,NA
ISR,QGDP,VOLIDX,IDX,A,2006,70.4,NA
ISR,QGDP,VOLIDX,IDX,A,2007,74.7,NA
ISR,QGDP,VOLIDX,IDX,A,2008,77.3,NA
ISR,QGDP,VOLIDX,IDX,A,2009,78.1,NA
ISR,QGDP,VOLIDX,IDX,A,2010,82.4,NA
ISR,QGDP,VOLIDX,IDX,A,2011,87.1,NA
ISR,QGDP,VOLIDX,IDX,A,2012,89.6,NA
ISR,QGDP,VOLIDX,IDX,A,2013,93.9,NA
ISR,QGDP,VOLIDX,IDX,A,2014,98,NA
ISR,QGDP,VOLIDX,IDX,A,2015,100,NA
ISR,QGDP,VOLIDX,IDX,A,2016,104.5,NA
ISR,QGDP,VOLIDX,IDX,A,2017,109,NA
ISR,QGDP,VOLIDX,IDX,A,2018,113.5,NA
ISR,QGDP,VOLIDX,IDX,A,2019,117.7,NA
ISR,QGDP,VOLIDX,IDX,A,2020,115.3,NA
LVA,QGDP,VOLIDX,IDX,A,1995,45.3,NA
LVA,QGDP,VOLIDX,IDX,A,1996,46.5,NA
LVA,QGDP,VOLIDX,IDX,A,1997,50.6,NA
LVA,QGDP,VOLIDX,IDX,A,1998,53.8,NA
LVA,QGDP,VOLIDX,IDX,A,1999,55.3,NA
LVA,QGDP,VOLIDX,IDX,A,2000,58.4,NA
LVA,QGDP,VOLIDX,IDX,A,2001,62.1,NA
LVA,QGDP,VOLIDX,IDX,A,2002,66.5,NA
LVA,QGDP,VOLIDX,IDX,A,2003,72.1,NA
LVA,QGDP,VOLIDX,IDX,A,2004,78.1,NA
LVA,QGDP,VOLIDX,IDX,A,2005,86.5,NA
LVA,QGDP,VOLIDX,IDX,A,2006,96.8,NA
