gutenberg_id,text
1260,little angel here below;’ he then gets two nuts in recompense for his
1260,infant piety.”
1260,
1260,"“Psalms are not interesting,” I remarked."
1260,
1260,“That proves you have a wicked heart; and you must pray to God to
1260,change it: to give you a new and clean one: to take away your heart of
1260,stone and give you a heart of flesh.”
1260,
1260,"I was about to propound a question, touching the manner in which that"
1260,"operation of changing my heart was to be performed, when Mrs. Reed"
1260,"interposed, telling me to sit down; she then proceeded to carry on the"
1260,conversation herself.
1260,
1260,"“Mr. Brocklehurst, I believe I intimated in the letter which I wrote to"
1260,"you three weeks ago, that this little girl has not quite the character"
1260,"and disposition I could wish: should you admit her into Lowood school,"
1260,I should be glad if the superintendent and teachers were requested to
1260,"keep a strict eye on her, and, above all, to guard against her worst"
1260,"fault, a tendency to deceit. I mention this in your hearing, Jane, that"
1260,you may not attempt to impose on Mr. Brocklehurst.”
1260,
1260,"Well might I dread, well might I dislike Mrs. Reed; for it was her"
1260,nature to wound me cruelly; never was I happy in her presence; however
1260,"carefully I obeyed, however strenuously I strove to please her, my"
1260,efforts were still repulsed and repaid by such sentences as the above.
1260,"Now, uttered before a stranger, the accusation cut me to the heart; I"
1260,dimly perceived that she was already obliterating hope from the new
1260,"phase of existence which she destined me to enter; I felt, though I"
1260,"could not have expressed the feeling, that she was sowing aversion and"
1260,unkindness along my future path; I saw myself transformed under Mr.
1260,"Brocklehurst’s eye into an artful, noxious child, and what could I do"
1260,to remedy the injury?
1260,
1260,"“Nothing, indeed,” thought I, as I struggled to repress a sob, and"
1260,"hastily wiped away some tears, the impotent evidences of my anguish."
1260,
1260,"“Deceit is, indeed, a sad fault in a child,” said Mr. Brocklehurst; “it"
1260,"is akin to falsehood, and all liars will have their portion in the lake"
1260,"burning with fire and brimstone; she shall, however, be watched, Mrs."
1260,Reed. I will speak to Miss Temple and the teachers.”
1260,
1260,"“I should wish her to be brought up in a manner suiting her prospects,”"
1260,"continued my benefactress; “to be made useful, to be kept humble: as"
1260,"for the vacations, she will, with your permission, spend them always at"
1260,Lowood.”
1260,
1260,"“Your decisions are perfectly judicious, madam,” returned Mr."
1260,"Brocklehurst. “Humility is a Christian grace, and one peculiarly"
1260,"appropriate to the pupils of Lowood; I, therefore, direct that especial"
1260,care shall be bestowed on its cultivation amongst them. I have studied
1260,"how best to mortify in them the worldly sentiment of pride; and, only"
1260,"the other day, I had a pleasing proof of my success. My second"
1260,"daughter, Augusta, went with her mama to visit the school, and on her"
1260,"return she exclaimed: ‘Oh, dear papa, how quiet and plain all the girls"
1260,"at Lowood look, with their hair combed behind their ears, and their"
1260,"long pinafores, and those little holland pockets outside their"
1260,"frocks—they are almost like poor people’s children! and,’ said she,"
1260,"‘they looked at my dress and mama’s, as if they had never seen a silk"
1260,gown before.’”
1260,
1260,"“This is the state of things I quite approve,” returned Mrs. Reed; “had"
1260,"I sought all England over, I could scarcely have found a system more"
1260,"exactly fitting a child like Jane Eyre. Consistency, my dear Mr."
1260,Brocklehurst; I advocate consistency in all things.”
1260,
1260,"“Consistency, madam, is the first of Christian duties; and it has been"
1260,observed in every arrangement connected with the establishment of
1260,"Lowood: plain fare, simple attire, unsophisticated accommodations,"
1260,hardy and active habits; such is the order of the day in the house and
1260,its inhabitants.”
1260,
1260,"“Quite right, sir. I may then depend upon this child being received as"
1260,"a pupil at Lowood, and there being trained in conformity to her"
1260,position and prospects?”
1260,
1260,"“Madam, you may: she shall be placed in that nursery of chosen plants,"
1260,and I trust she will show herself grateful for the inestimable
1260,privilege of her election.”
1260,
1260,"“I will send her, then, as soon as possible, Mr. Brocklehurst; for, I"
1260,"assure you, I feel anxious to be relieved of a responsibility that was"
1260,becoming too irksome.”
1260,
1260,"“No doubt, no doubt, madam; and now I wish you good morning. I shall"
1260,return to Brocklehurst Hall in the course of a week or two: my good
1260,"friend, the Archdeacon, will not permit me to leave him sooner. I shall"
1260,"send Miss Temple notice that she is to expect a new girl, so that there"
1260,will be no difficulty about receiving her. Good-bye.”
1260,
1260,"“Good-bye, Mr. Brocklehurst; remember me to Mrs. and Miss Brocklehurst,"
1260,"and to Augusta and Theodore, and Master Broughton Brocklehurst.”"
1260,
1260,"“I will, madam. Little girl, here is a book entitled the ‘Child’s"
1260,"Guide’; read it with prayer, especially that part containing ‘An"
1260,"account of the awfully sudden death of Martha G——, a naughty child"
1260,addicted to falsehood and deceit.’”
1260,
1260,With these words Mr. Brocklehurst put into my hand a thin pamphlet sewn
1260,"in a cover, and having rung for his carriage, he departed."
1260,
1260,Mrs. Reed and I were left alone: some minutes passed in silence; she
1260,"was sewing, I was watching her. Mrs. Reed might be at that time some"
1260,"six or seven and thirty; she was a woman of robust frame,"
1260,"square-shouldered and strong-limbed, not tall, and, though stout, not"
1260,"obese: she had a somewhat large face, the under jaw being much"
1260,"developed and very solid; her brow was low, her chin large and"
1260,"prominent, mouth and nose sufficiently regular; under her light"
1260,"eyebrows glimmered an eye devoid of ruth; her skin was dark and opaque,"
1260,her hair nearly flaxen; her constitution was sound as a bell—illness
1260,"never came near her; she was an exact, clever manager; her household"
1260,and tenantry were thoroughly under her control; her children only at
1260,"times defied her authority and laughed it to scorn; she dressed well,"
1260,and had a presence and port calculated to set off handsome attire.
1260,
1260,"Sitting on a low stool, a few yards from her arm-chair, I examined her"
1260,figure; I perused her features. In my hand I held the tract containing
1260,"the sudden death of the Liar, to which narrative my attention had been"
1260,pointed as to an appropriate warning. What had just passed; what Mrs.
1260,Reed had said concerning me to Mr. Brocklehurst; the whole tenor of
1260,"their conversation, was recent, raw, and stinging in my mind; I had"
1260,"felt every word as acutely as I had heard it plainly, and a passion of"
1260,resentment fomented now within me.
1260,
1260,"Mrs. Reed looked up from her work; her eye settled on mine, her fingers"
1260,at the same time suspended their nimble movements.
1260,
1260,"“Go out of the room; return to the nursery,” was her mandate. My look"
1260,"or something else must have struck her as offensive, for she spoke with"
1260,"extreme though suppressed irritation. I got up, I went to the door; I"
1260,"came back again; I walked to the window, across the room, then close up"
1260,to her.
1260,
1260,"_Speak_ I must: I had been trodden on severely, and _must_ turn: but"
1260,how? What strength had I to dart retaliation at my antagonist? I
1260,gathered my energies and launched them in this blunt sentence—
1260,
1260,"“I am not deceitful: if I were, I should say I loved _you;_ but I"
1260,declare I do not love you: I dislike you the worst of anybody in the
1260,"world except John Reed; and this book about the liar, you may give to"
1260,"your girl, Georgiana, for it is she who tells lies, and not I.”"
1260,
1260,Mrs. Reed’s hands still lay on her work inactive: her eye of ice
1260,continued to dwell freezingly on mine.
1260,
1260,"“What more have you to say?” she asked, rather in the tone in which a"
1260,person might address an opponent of adult age than such as is
1260,ordinarily used to a child.
1260,
1260,"That eye of hers, that voice stirred every antipathy I had. Shaking"
1260,"from head to foot, thrilled with ungovernable excitement, I continued—"
1260,
1260,“I am glad you are no relation of mine: I will never call you aunt
1260,again as long as I live. I will never come to see you when I am grown
1260,"up; and if any one asks me how I liked you, and how you treated me, I"
1260,"will say the very thought of you makes me sick, and that you treated me"
1260,with miserable cruelty.”
1260,
1260,"“How dare you affirm that, Jane Eyre?”"
1260,
1260,"“How dare I, Mrs. Reed? How dare I? Because it is the _truth_. You"
1260,"think I have no feelings, and that I can do without one bit of love or"
1260,kindness; but I cannot live so: and you have no pity. I shall remember
1260,how you thrust me back—roughly and violently thrust me back—into the
1260,"red-room, and locked me up there, to my dying day; though I was in"
1260,"agony; though I cried out, while suffocating with distress, ‘Have"
1260,"mercy! Have mercy, Aunt Reed!’ And that punishment you made me suffer"
1260,because your wicked boy struck me—knocked me down for nothing. I will
1260,"tell anybody who asks me questions, this exact tale. People think you a"
1260,"good woman, but you are bad, hard-hearted. _You_ are deceitful!”"
1260,
1260,
1260,"How dare I, Mrs. Reed? How dare I? Because it is the truth"
1260,
1260,"Ere I had finished this reply, my soul began to expand, to exult, with"
1260,"the strangest sense of freedom, of triumph, I ever felt. It seemed as"
1260,"if an invisible bond had burst, and that I had struggled out into"
1260,unhoped-for liberty. Not without cause was this sentiment: Mrs. Reed
1260,looked frightened; her work had slipped from her knee; she was lifting
1260,"up her hands, rocking herself to and fro, and even twisting her face as"
1260,if she would cry.
1260,
1260,"“Jane, you are under a mistake: what is the matter with you? Why do you"
1260,tremble so violently? Would you like to drink some water?”
1260,
1260,"“No, Mrs. Reed.”"
1260,
1260,"“Is there anything else you wish for, Jane? I assure you, I desire to"
1260,be your friend.”
1260,
1260,"“Not you. You told Mr. Brocklehurst I had a bad character, a deceitful"
1260,"disposition; and I’ll let everybody at Lowood know what you are, and"
1260,what you have done.”
1260,
1260,"“Jane, you don’t understand these things: children must be corrected"
1260,for their faults.”
1260,
1260,"“Deceit is not my fault!” I cried out in a savage, high voice."
1260,
1260,"“But you are passionate, Jane, that you must allow: and now return to"
1260,the nursery—there’s a dear—and lie down a little.”
1260,
1260,"“I am not your dear; I cannot lie down: send me to school soon, Mrs."
1260,"Reed, for I hate to live here.”"
1260,
1260,"“I will indeed send her to school soon,” murmured Mrs. Reed _sotto"
1260,"voce_; and gathering up her work, she abruptly quitted the apartment."
1260,
1260,I was left there alone—winner of the field. It was the hardest battle I
1260,"had fought, and the first victory I had gained: I stood awhile on the"
1260,"rug, where Mr. Brocklehurst had stood, and I enjoyed my conqueror’s"
1260,"solitude. First, I smiled to myself and felt elate; but this fierce"
1260,pleasure subsided in me as fast as did the accelerated throb of my
1260,"pulses. A child cannot quarrel with its elders, as I had done; cannot"
1260,"give its furious feelings uncontrolled play, as I had given mine,"
1260,without experiencing afterwards the pang of remorse and the chill of
1260,"reaction. A ridge of lighted heath, alive, glancing, devouring, would"
1260,have been a meet emblem of my mind when I accused and menaced Mrs.
1260,"Reed: the same ridge, black and blasted after the flames are dead,"
1260,"would have represented as meetly my subsequent condition, when"
1260,half-an-hour’s silence and reflection had shown me the madness of my
1260,"conduct, and the dreariness of my hated and hating position."
1260,
1260,Something of vengeance I had tasted for the first time; as aromatic
1260,"wine it seemed, on swallowing, warm and racy: its after-flavour,"
1260,"metallic and corroding, gave me a sensation as if I had been poisoned."
1260,Willingly would I now have gone and asked Mrs. Reed’s pardon; but I
1260,"knew, partly from experience and partly from instinct, that was the way"
1260,"to make her repulse me with double scorn, thereby re-exciting every"
1260,turbulent impulse of my nature.
1260,
1260,I would fain exercise some better faculty than that of fierce speaking;
1260,fain find nourishment for some less fiendish feeling than that of
1260,sombre indignation. I took a book—some Arabian tales; I sat down and
1260,endeavoured to read. I could make no sense of the subject; my own
1260,thoughts swam always between me and the page I had usually found
1260,fascinating. I opened the glass-door in the breakfast-room: the
1260,"shrubbery was quite still: the black frost reigned, unbroken by sun or"
1260,"breeze, through the grounds. I covered my head and arms with the skirt"
1260,"of my frock, and went out to walk in a part of the plantation which was"
1260,"quite sequestrated; but I found no pleasure in the silent trees, the"
1260,"falling fir-cones, the congealed relics of autumn, russet leaves, swept"
1260,"by past winds in heaps, and now stiffened together. I leaned against a"
1260,"gate, and looked into an empty field where no sheep were feeding, where"
1260,the short grass was nipped and blanched. It was a very grey day; a most
1260,"opaque sky, “onding on snaw,” canopied all; thence flakes fell at"
1260,"intervals, which settled on the hard path and on the hoary lea without"
1260,"melting. I stood, a wretched child enough, whispering to myself over"
1260,"and over again, “What shall I do?—what shall I do?”"
1260,
1260,"All at once I heard a clear voice call, “Miss Jane! where are you? Come"
1260,to lunch!”
1260,
1260,"It was Bessie, I knew well enough; but I did not stir; her light step"
1260,came tripping down the path.
1260,
1260,“You naughty little thing!” she said. “Why don’t you come when you are
1260,called?”
1260,
1260,"Bessie’s presence, compared with the thoughts over which I had been"
1260,"brooding, seemed cheerful; even though, as usual, she was somewhat"
1260,"cross. The fact is, after my conflict with and victory over Mrs. Reed,"
1260,I was not disposed to care much for the nursemaid’s transitory anger;
1260,and I _was_ disposed to bask in her youthful lightness of heart. I just
1260,"put my two arms round her and said, “Come, Bessie! don’t scold.”"
1260,
1260,The action was more frank and fearless than any I was habituated to
1260,indulge in: somehow it pleased her.
1260,
1260,"“You are a strange child, Miss Jane,” she said, as she looked down at"
1260,"me; “a little roving, solitary thing: and you are going to school, I"
1260,suppose?”
1260,
1260,I nodded.
1260,
1260,“And won’t you be sorry to leave poor Bessie?”
1260,
1260,“What does Bessie care for me? She is always scolding me.”
1260,
1260,"“Because you’re such a queer, frightened, shy little thing. You should"
1260,be bolder.”
1260,
1260,“What! to get more knocks?”
1260,
1260,"“Nonsense! But you are rather put upon, that’s certain. My mother said,"
1260,"when she came to see me last week, that she would not like a little one"
1260,"of her own to be in your place.—Now, come in, and I’ve some good news"
1260,for you.”
1260,
1260,"“I don’t think you have, Bessie.”"
1260,
1260,"“Child! what do you mean? What sorrowful eyes you fix on me! Well, but"
1260,Missis and the young ladies and Master John are going out to tea this
1260,"afternoon, and you shall have tea with me. I’ll ask cook to bake you a"
1260,"little cake, and then you shall help me to look over your drawers; for"
1260,I am soon to pack your trunk. Missis intends you to leave Gateshead in
1260,"a day or two, and you shall choose what toys you like to take with"
1260,you.”
1260,
1260,"“Bessie, you must promise not to scold me any more till I go.”"
1260,
1260,"“Well, I will; but mind you are a very good girl, and don’t be afraid"
1260,of me. Don’t start when I chance to speak rather sharply; it’s so
1260,provoking.”
1260,
1260,"“I don’t think I shall ever be afraid of you again, Bessie, because I"
1260,"have got used to you, and I shall soon have another set of people to"
1260,dread.”
1260,
1260,“If you dread them they’ll dislike you.”
1260,
1260,"“As you do, Bessie?”"
1260,
1260,"“I don’t dislike you, Miss; I believe I am fonder of you than of all"
1260,the others.”
1260,
1260,“You don’t show it.”
1260,
1260,“You little sharp thing! you’ve got quite a new way of talking. What
1260,makes you so venturesome and hardy?”
1260,
1260,"“Why, I shall soon be away from you, and besides”—I was going to say"
1260,"something about what had passed between me and Mrs. Reed, but on second"
1260,thoughts I considered it better to remain silent on that head.
1260,
1260,“And so you’re glad to leave me?”
1260,
1260,"“Not at all, Bessie; indeed, just now I’m rather sorry.”"
1260,
1260,“Just now! and rather! How coolly my little lady says it! I dare say
1260,now if I were to ask you for a kiss you wouldn’t give it me: you’d say
1260,you’d _rather_ not.”
1260,
1260,“I’ll kiss you and welcome: bend your head down.” Bessie stooped; we
1260,"mutually embraced, and I followed her into the house quite comforted."
1260,That afternoon lapsed in peace and harmony; and in the evening Bessie
1260,"told me some of her most enchanting stories, and sang me some of her"
1260,sweetest songs. Even for me life had its gleams of sunshine.
1260,
1260,
1260,
1260,
1260,CHAPTER V
1260,
1260,
1260,"Five o’clock had hardly struck on the morning of the 19th of January,"
1260,when Bessie brought a candle into my closet and found me already up and
1260,"nearly dressed. I had risen half-an-hour before her entrance, and had"
1260,"washed my face, and put on my clothes by the light of a half-moon just"
1260,"setting, whose rays streamed through the narrow window near my crib. I"
1260,was to leave Gateshead that day by a coach which passed the lodge gates
1260,at six A.M. Bessie was the only person yet risen; she had lit a fire in
1260,"the nursery, where she now proceeded to make my breakfast. Few children"
1260,can eat when excited with the thoughts of a journey; nor could I.
1260,"Bessie, having pressed me in vain to take a few spoonfuls of the boiled"
1260,"milk and bread she had prepared for me, wrapped up some biscuits in a"
1260,paper and put them into my bag; then she helped me on with my pelisse
1260,"and bonnet, and wrapping herself in a shawl, she and I left the"
1260,"nursery. As we passed Mrs. Reed’s bedroom, she said, “Will you go in"
1260,and bid Missis good-bye?”
1260,
1260,"“No, Bessie: she came to my crib last night when you were gone down to"
1260,"supper, and said I need not disturb her in the morning, or my cousins"
1260,either; and she told me to remember that she had always been my best
1260,"friend, and to speak of her and be grateful to her accordingly.”"
1260,
1260,"“What did you say, Miss?”"
1260,
1260,"“Nothing: I covered my face with the bedclothes, and turned from her to"
1260,the wall.”
1260,
1260,"“That was wrong, Miss Jane.”"
1260,
1260,"“It was quite right, Bessie. Your Missis has not been my friend: she"
1260,has been my foe.”
1260,
1260,“O Miss Jane! don’t say so!”
1260,
1260,"“Good-bye to Gateshead!” cried I, as we passed through the hall and"
1260,went out at the front door.
1260,
1260,"The moon was set, and it was very dark; Bessie carried a lantern, whose"
1260,light glanced on wet steps and gravel road sodden by a recent thaw. Raw
1260,and chill was the winter morning: my teeth chattered as I hastened down
1260,"the drive. There was a light in the porter’s lodge: when we reached it,"
1260,"we found the porter’s wife just kindling her fire: my trunk, which had"
1260,"been carried down the evening before, stood corded at the door. It"
1260,"wanted but a few minutes of six, and shortly after that hour had"
1260,"struck, the distant roll of wheels announced the coming coach; I went"
1260,to the door and watched its lamps approach rapidly through the gloom.
1260,
1260,“Is she going by herself?” asked the porter’s wife.
1260,
1260,“Yes.”
1260,
1260,“And how far is it?”
1260,
1260,“Fifty miles.”
1260,
1260,“What a long way! I wonder Mrs. Reed is not afraid to trust her so far
1260,alone.”
1260,
1260,The coach drew up; there it was at the gates with its four horses and
1260,its top laden with passengers: the guard and coachman loudly urged
1260,"haste; my trunk was hoisted up; I was taken from Bessie’s neck, to"
1260,which I clung with kisses.
1260,
1260,"“Be sure and take good care of her,” cried she to the guard, as he"
1260,lifted me into the inside.
1260,
1260,"“Ay, ay!” was the answer: the door was slapped to, a voice exclaimed"
1260,"“All right,” and on we drove. Thus was I severed from Bessie and"
1260,"Gateshead; thus whirled away to unknown, and, as I then deemed, remote"
1260,and mysterious regions.
1260,
1260,I remember but little of the journey; I only know that the day seemed
1260,"to me of a preternatural length, and that we appeared to travel over"
1260,"hundreds of miles of road. We passed through several towns, and in one,"
1260,"a very large one, the coach stopped; the horses were taken out, and the"
1260,"passengers alighted to dine. I was carried into an inn, where the guard"
1260,"wanted me to have some dinner; but, as I had no appetite, he left me in"
1260,"an immense room with a fireplace at each end, a chandelier pendent from"
1260,"the ceiling, and a little red gallery high up against the wall filled"
1260,"with musical instruments. Here I walked about for a long time, feeling"
1260,"very strange, and mortally apprehensive of some one coming in and"
1260,"kidnapping me; for I believed in kidnappers, their exploits having"
1260,frequently figured in Bessie’s fireside chronicles. At last the guard
1260,"returned; once more I was stowed away in the coach, my protector"
1260,"mounted his own seat, sounded his hollow horn, and away we rattled over"
1260,the “stony street” of L——.
1260,
1260,"The afternoon came on wet and somewhat misty: as it waned into dusk, I"
1260,began to feel that we were getting very far indeed from Gateshead: we
1260,ceased to pass through towns; the country changed; great grey hills
1260,"heaved up round the horizon: as twilight deepened, we descended a"
1260,"valley, dark with wood, and long after night had overclouded the"
1260,"prospect, I heard a wild wind rushing amongst trees."
1260,
1260,"Lulled by the sound, I at last dropped asleep; I had not long slumbered"
1260,"when the sudden cessation of motion awoke me; the coach-door was open,"
1260,and a person like a servant was standing at it: I saw her face and
1260,dress by the light of the lamps.
1260,
1260,“Is there a little girl called Jane Eyre here?” she asked. I answered
1260,"“Yes,” and was then lifted out; my trunk was handed down, and the coach"
1260,instantly drove away.
1260,
1260,"I was stiff with long sitting, and bewildered with the noise and motion"
1260,"of the coach: gathering my faculties, I looked about me. Rain, wind,"
1260,"and darkness filled the air; nevertheless, I dimly discerned a wall"
1260,before me and a door open in it; through this door I passed with my new
1260,guide: she shut and locked it behind her. There was now visible a house
1260,"or houses—for the building spread far—with many windows, and lights"
1260,"burning in some; we went up a broad pebbly path, splashing wet, and"
1260,were admitted at a door; then the servant led me through a passage into
1260,"a room with a fire, where she left me alone."
1260,
1260,"I stood and warmed my numbed fingers over the blaze, then I looked"
1260,"round; there was no candle, but the uncertain light from the hearth"
1260,"showed, by intervals, papered walls, carpet, curtains, shining mahogany"
1260,"furniture: it was a parlour, not so spacious or splendid as the"
1260,"drawing-room at Gateshead, but comfortable enough. I was puzzling to"
1260,"make out the subject of a picture on the wall, when the door opened,"
1260,and an individual carrying a light entered; another followed close
1260,behind.
1260,
1260,"The first was a tall lady with dark hair, dark eyes, and a pale and"
1260,"large forehead; her figure was partly enveloped in a shawl, her"
1260,"countenance was grave, her bearing erect."
1260,
1260,"“The child is very young to be sent alone,” said she, putting her"
1260,candle down on the table. She considered me attentively for a minute or
1260,"two, then further added—"
1260,
1260,“She had better be put to bed soon; she looks tired: are you tired?”
1260,"she asked, placing her hand on my shoulder."
1260,
1260,"“A little, ma’am.”"
1260,
1260,"“And hungry too, no doubt: let her have some supper before she goes to"
1260,"bed, Miss Miller. Is this the first time you have left your parents to"
1260,"come to school, my little girl?”"
1260,
1260,I explained to her that I had no parents. She inquired how long they
1260,"had been dead: then how old I was, what was my name, whether I could"
1260,"read, write, and sew a little: then she touched my cheek gently with"
1260,"her forefinger, and saying, “She hoped I should be a good child,”"
1260,dismissed me along with Miss Miller.
1260,
1260,The lady I had left might be about twenty-nine; the one who went with
1260,"me appeared some years younger: the first impressed me by her voice,"
1260,"look, and air. Miss Miller was more ordinary; ruddy in complexion,"
1260,"though of a careworn countenance; hurried in gait and action, like one"
1260,"who had always a multiplicity of tasks on hand: she looked, indeed,"
1260,"what I afterwards found she really was, an under-teacher. Led by her, I"
1260,"passed from compartment to compartment, from passage to passage, of a"
1260,"large and irregular building; till, emerging from the total and"
1260,somewhat dreary silence pervading that portion of the house we had
1260,"traversed, we came upon the hum of many voices, and presently entered a"
1260,"wide, long room, with great deal tables, two at each end, on each of"
1260,"which burnt a pair of candles, and seated all round on benches, a"
1260,"congregation of girls of every age, from nine or ten to twenty. Seen by"
1260,"the dim light of the dips, their number to me appeared countless,"
1260,though not in reality exceeding eighty; they were uniformly dressed in
1260,"brown stuff frocks of quaint fashion, and long holland pinafores. It"
1260,was the hour of study; they were engaged in conning over their
1260,"to-morrow’s task, and the hum I had heard was the combined result of"
1260,their whispered repetitions.
1260,
1260,"Miss Miller signed to me to sit on a bench near the door, then walking"
1260,up to the top of the long room she cried out—
1260,
1260,"“Monitors, collect the lesson-books and put them away!”"
1260,
1260,"Four tall girls arose from different tables, and going round, gathered"
1260,the books and removed them. Miss Miller again gave the word of command—
1260,
1260,"“Monitors, fetch the supper-trays!”"
1260,
1260,"The tall girls went out and returned presently, each bearing a tray,"
1260,"with portions of something, I knew not what, arranged thereon, and a"
1260,pitcher of water and mug in the middle of each tray. The portions were
1260,"handed round; those who liked took a draught of the water, the mug"
1260,"being common to all. When it came to my turn, I drank, for I was"
1260,"thirsty, but did not touch the food, excitement and fatigue rendering"
1260,"me incapable of eating: I now saw, however, that it was a thin oaten"
1260,cake shared into fragments.
1260,
1260,"The meal over, prayers were read by Miss Miller, and the classes filed"
1260,"off, two and two, upstairs. Overpowered by this time with weariness, I"
1260,"scarcely noticed what sort of a place the bedroom was, except that,"
1260,"like the schoolroom, I saw it was very long. To-night I was to be Miss"
1260,Miller’s bed-fellow; she helped me to undress: when laid down I glanced
1260,"at the long rows of beds, each of which was quickly filled with two"
1260,"occupants; in ten minutes the single light was extinguished, and amidst"
1260,silence and complete darkness I fell asleep.
1260,
1260,The night passed rapidly: I was too tired even to dream; I only once
1260,"awoke to hear the wind rave in furious gusts, and the rain fall in"
1260,"torrents, and to be sensible that Miss Miller had taken her place by my"
1260,"side. When I again unclosed my eyes, a loud bell was ringing; the girls"
1260,"were up and dressing; day had not yet begun to dawn, and a rushlight or"
1260,"two burned in the room. I too rose reluctantly; it was bitter cold, and"
1260,"I dressed as well as I could for shivering, and washed when there was a"
1260,"basin at liberty, which did not occur soon, as there was but one basin"
1260,"to six girls, on the stands down the middle of the room. Again the bell"
1260,"rang: all formed in file, two and two, and in that order descended the"
1260,stairs and entered the cold and dimly lit schoolroom: here prayers were
1260,read by Miss Miller; afterwards she called out—
1260,
1260,“Form classes!”
1260,
1260,"A great tumult succeeded for some minutes, during which Miss Miller"
1260,"repeatedly exclaimed, “Silence!” and “Order!” When it subsided, I saw"
1260,"them all drawn up in four semicircles, before four chairs, placed at"
1260,"the four tables; all held books in their hands, and a great book, like"
1260,"a Bible, lay on each table, before the vacant seat. A pause of some"
1260,"seconds succeeded, filled up by the low, vague hum of numbers; Miss"
1260,"Miller walked from class to class, hushing this indefinite sound."
1260,
1260,"A distant bell tinkled: immediately three ladies entered the room, each"
1260,walked to a table and took her seat; Miss Miller assumed the fourth
1260,"vacant chair, which was that nearest the door, and around which the"
1260,smallest of the children were assembled: to this inferior class I was
1260,"called, and placed at the bottom of it."
1260,
1260,"Business now began: the day’s Collect was repeated, then certain texts"
1260,"of Scripture were said, and to these succeeded a protracted reading of"
1260,"chapters in the Bible, which lasted an hour. By the time that exercise"
1260,"was terminated, day had fully dawned. The indefatigable bell now"
1260,sounded for the fourth time: the classes were marshalled and marched
1260,into another room to breakfast: how glad I was to behold a prospect of
1260,"getting something to eat! I was now nearly sick from inanition, having"
1260,taken so little the day before.
1260,
1260,"The refectory was a great, low-ceiled, gloomy room; on two long tables"
1260,"smoked basins of something hot, which, however, to my dismay, sent"
1260,forth an odour far from inviting. I saw a universal manifestation of
1260,discontent when the fumes of the repast met the nostrils of those
1260,"destined to swallow it; from the van of the procession, the tall girls"
1260,"of the first class, rose the whispered words—"
1260,
1260,“Disgusting! The porridge is burnt again!”
1260,
1260,"“Silence!” ejaculated a voice; not that of Miss Miller, but one of the"
1260,"upper teachers, a little and dark personage, smartly dressed, but of"
1260,"somewhat morose aspect, who installed herself at the top of one table,"
1260,while a more buxom lady presided at the other. I looked in vain for her
1260,I had first seen the night before; she was not visible: Miss Miller
1260,"occupied the foot of the table where I sat, and a strange,"
1260,"foreign-looking, elderly lady, the French teacher, as I afterwards"
1260,"found, took the corresponding seat at the other board. A long grace was"
1260,said and a hymn sung; then a servant brought in some tea for the
1260,"teachers, and the meal began."
1260,
1260,"Ravenous, and now very faint, I devoured a spoonful or two of my"
1260,portion without thinking of its taste; but the first edge of hunger
1260,"blunted, I perceived I had got in hand a nauseous mess; burnt porridge"
1260,is almost as bad as rotten potatoes; famine itself soon sickens over
1260,it. The spoons were moved slowly: I saw each girl taste her food and
1260,try to swallow it; but in most cases the effort was soon relinquished.
1260,"Breakfast was over, and none had breakfasted. Thanks being returned for"
1260,"what we had not got, and a second hymn chanted, the refectory was"
1260,"evacuated for the schoolroom. I was one of the last to go out, and in"
1260,"passing the tables, I saw one teacher take a basin of the porridge and"
1260,taste it; she looked at the others; all their countenances expressed
1260,"displeasure, and one of them, the stout one, whispered—"
1260,
1260,“Abominable stuff! How shameful!”
1260,
1260,"A quarter of an hour passed before lessons again began, during which"
1260,the schoolroom was in a glorious tumult; for that space of time it
1260,"seemed to be permitted to talk loud and more freely, and they used"
1260,"their privilege. The whole conversation ran on the breakfast, which one"
1260,and all abused roundly. Poor things! it was the sole consolation they
1260,had. Miss Miller was now the only teacher in the room: a group of great
1260,girls standing about her spoke with serious and sullen gestures. I
1260,heard the name of Mr. Brocklehurst pronounced by some lips; at which
1260,Miss Miller shook her head disapprovingly; but she made no great effort
1260,to check the general wrath; doubtless she shared in it.
1260,
1260,"A clock in the schoolroom struck nine; Miss Miller left her circle, and"
1260,"standing in the middle of the room, cried—"
1260,
1260,“Silence! To your seats!”
1260,
1260,Discipline prevailed: in five minutes the confused throng was resolved
1260,"into order, and comparative silence quelled the Babel clamour of"
1260,tongues. The upper teachers now punctually resumed their posts: but
1260,"still, all seemed to wait. Ranged on benches down the sides of the"
1260,"room, the eighty girls sat motionless and erect; a quaint assemblage"
1260,"they appeared, all with plain locks combed from their faces, not a curl"
1260,"visible; in brown dresses, made high and surrounded by a narrow tucker"
1260,"about the throat, with little pockets of holland (shaped something like"
1260,"a Highlander’s purse) tied in front of their frocks, and destined to"
1260,"serve the purpose of a work-bag: all, too, wearing woollen stockings"
1260,"and country-made shoes, fastened with brass buckles. Above twenty of"
1260,"those clad in this costume were full-grown girls, or rather young"
1260,"women; it suited them ill, and gave an air of oddity even to the"
1260,prettiest.
1260,
1260,"I was still looking at them, and also at intervals examining the"
1260,teachers—none of whom precisely pleased me; for the stout one was a
1260,"little coarse, the dark one not a little fierce, the foreigner harsh"
1260,"and grotesque, and Miss Miller, poor thing! looked purple,"
1260,"weather-beaten, and over-worked—when, as my eye wandered from face to"
