gutenberg_id,text,title
11,"     Beautiful, beauti--FUL SOUP!'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Chorus again!' cried the Gryphon, and the Mock Turtle had just begun",Alice's Adventures in Wonderland
11,"to repeat it, when a cry of 'The trial's beginning!' was heard in the",Alice's Adventures in Wonderland
11,distance.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Come on!' cried the Gryphon, and, taking Alice by the hand, it hurried",Alice's Adventures in Wonderland
11,"off, without waiting for the end of the song.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'What trial is it?' Alice panted as she ran; but the Gryphon only,Alice's Adventures in Wonderland
11,"answered 'Come on!' and ran the faster, while more and more faintly",Alice's Adventures in Wonderland
11,"came, carried on the breeze that followed them, the melancholy words:--",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"   'Soo--oop of the e--e--evening,",Alice's Adventures in Wonderland
11,"     Beautiful, beautiful Soup!'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,CHAPTER XI. Who Stole the Tarts?,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,The King and Queen of Hearts were seated on their throne when they,Alice's Adventures in Wonderland
11,"arrived, with a great crowd assembled about them--all sorts of little",Alice's Adventures in Wonderland
11,"birds and beasts, as well as the whole pack of cards: the Knave was",Alice's Adventures in Wonderland
11,"standing before them, in chains, with a soldier on each side to guard",Alice's Adventures in Wonderland
11,"him; and near the King was the White Rabbit, with a trumpet in one hand,",Alice's Adventures in Wonderland
11,and a scroll of parchment in the other. In the very middle of the court,Alice's Adventures in Wonderland
11,"was a table, with a large dish of tarts upon it: they looked so good,",Alice's Adventures in Wonderland
11,that it made Alice quite hungry to look at them--'I wish they'd get the,Alice's Adventures in Wonderland
11,"trial done,' she thought, 'and hand round the refreshments!' But there",Alice's Adventures in Wonderland
11,"seemed to be no chance of this, so she began looking at everything about",Alice's Adventures in Wonderland
11,"her, to pass away the time.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Alice had never been in a court of justice before, but she had read",Alice's Adventures in Wonderland
11,"about them in books, and she was quite pleased to find that she knew",Alice's Adventures in Wonderland
11,"the name of nearly everything there. 'That's the judge,' she said to",Alice's Adventures in Wonderland
11,"herself, 'because of his great wig.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The judge, by the way, was the King; and as he wore his crown over the",Alice's Adventures in Wonderland
11,"wig, (look at the frontispiece if you want to see how he did it,) he did",Alice's Adventures in Wonderland
11,"not look at all comfortable, and it was certainly not becoming.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'And that's the jury-box,' thought Alice, 'and those twelve creatures,'",Alice's Adventures in Wonderland
11,"(she was obliged to say 'creatures,' you see, because some of them were",Alice's Adventures in Wonderland
11,"animals, and some were birds,) 'I suppose they are the jurors.' She said",Alice's Adventures in Wonderland
11,"this last word two or three times over to herself, being rather proud of",Alice's Adventures in Wonderland
11,"it: for she thought, and rightly too, that very few little girls of her",Alice's Adventures in Wonderland
11,"age knew the meaning of it at all. However, 'jury-men' would have done",Alice's Adventures in Wonderland
11,just as well.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,The twelve jurors were all writing very busily on slates. 'What are they,Alice's Adventures in Wonderland
11,doing?' Alice whispered to the Gryphon. 'They can't have anything to put,Alice's Adventures in Wonderland
11,"down yet, before the trial's begun.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'They're putting down their names,' the Gryphon whispered in reply, 'for",Alice's Adventures in Wonderland
11,fear they should forget them before the end of the trial.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Stupid things!' Alice began in a loud, indignant voice, but she stopped",Alice's Adventures in Wonderland
11,"hastily, for the White Rabbit cried out, 'Silence in the court!' and the",Alice's Adventures in Wonderland
11,"King put on his spectacles and looked anxiously round, to make out who",Alice's Adventures in Wonderland
11,was talking.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Alice could see, as well as if she were looking over their shoulders,",Alice's Adventures in Wonderland
11,"that all the jurors were writing down 'stupid things!' on their slates,",Alice's Adventures in Wonderland
11,and she could even make out that one of them didn't know how to spell,Alice's Adventures in Wonderland
11,"'stupid,' and that he had to ask his neighbour to tell him. 'A nice",Alice's Adventures in Wonderland
11,muddle their slates'll be in before the trial's over!' thought Alice.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"One of the jurors had a pencil that squeaked. This of course, Alice",Alice's Adventures in Wonderland
11,"could not stand, and she went round the court and got behind him, and",Alice's Adventures in Wonderland
11,very soon found an opportunity of taking it away. She did it so quickly,Alice's Adventures in Wonderland
11,"that the poor little juror (it was Bill, the Lizard) could not make out",Alice's Adventures in Wonderland
11,"at all what had become of it; so, after hunting all about for it, he was",Alice's Adventures in Wonderland
11,obliged to write with one finger for the rest of the day; and this was,Alice's Adventures in Wonderland
11,"of very little use, as it left no mark on the slate.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Herald, read the accusation!' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"On this the White Rabbit blew three blasts on the trumpet, and then",Alice's Adventures in Wonderland
11,"unrolled the parchment scroll, and read as follows:--",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"   'The Queen of Hearts, she made some tarts,",Alice's Adventures in Wonderland
11,      All on a summer day:,Alice's Adventures in Wonderland
11,"    The Knave of Hearts, he stole those tarts,",Alice's Adventures in Wonderland
11,      And took them quite away!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Consider your verdict,' the King said to the jury.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Not yet, not yet!' the Rabbit hastily interrupted. 'There's a great",Alice's Adventures in Wonderland
11,deal to come before that!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Call the first witness,' said the King; and the White Rabbit blew three",Alice's Adventures in Wonderland
11,"blasts on the trumpet, and called out, 'First witness!'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,The first witness was the Hatter. He came in with a teacup in one,Alice's Adventures in Wonderland
11,"hand and a piece of bread-and-butter in the other. 'I beg pardon, your",Alice's Adventures in Wonderland
11,"Majesty,' he began, 'for bringing these in: but I hadn't quite finished",Alice's Adventures in Wonderland
11,my tea when I was sent for.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You ought to have finished,' said the King. 'When did you begin?'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The Hatter looked at the March Hare, who had followed him into the",Alice's Adventures in Wonderland
11,"court, arm-in-arm with the Dormouse. 'Fourteenth of March, I think it",Alice's Adventures in Wonderland
11,"was,' he said.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Fifteenth,' said the March Hare.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Sixteenth,' added the Dormouse.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Write that down,' the King said to the jury, and the jury eagerly",Alice's Adventures in Wonderland
11,"wrote down all three dates on their slates, and then added them up, and",Alice's Adventures in Wonderland
11,reduced the answer to shillings and pence.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Take off your hat,' the King said to the Hatter.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It isn't mine,' said the Hatter.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Stolen!' the King exclaimed, turning to the jury, who instantly made a",Alice's Adventures in Wonderland
11,memorandum of the fact.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I keep them to sell,' the Hatter added as an explanation; 'I've none of",Alice's Adventures in Wonderland
11,my own. I'm a hatter.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Here the Queen put on her spectacles, and began staring at the Hatter,",Alice's Adventures in Wonderland
11,who turned pale and fidgeted.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Give your evidence,' said the King; 'and don't be nervous, or I'll have",Alice's Adventures in Wonderland
11,you executed on the spot.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,This did not seem to encourage the witness at all: he kept shifting,Alice's Adventures in Wonderland
11,"from one foot to the other, looking uneasily at the Queen, and in",Alice's Adventures in Wonderland
11,his confusion he bit a large piece out of his teacup instead of the,Alice's Adventures in Wonderland
11,bread-and-butter.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Just at this moment Alice felt a very curious sensation, which puzzled",Alice's Adventures in Wonderland
11,her a good deal until she made out what it was: she was beginning to,Alice's Adventures in Wonderland
11,"grow larger again, and she thought at first she would get up and leave",Alice's Adventures in Wonderland
11,the court; but on second thoughts she decided to remain where she was as,Alice's Adventures in Wonderland
11,long as there was room for her.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I wish you wouldn't squeeze so.' said the Dormouse, who was sitting",Alice's Adventures in Wonderland
11,next to her. 'I can hardly breathe.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I can't help it,' said Alice very meekly: 'I'm growing.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You've no right to grow here,' said the Dormouse.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Don't talk nonsense,' said Alice more boldly: 'you know you're growing",Alice's Adventures in Wonderland
11,too.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Yes, but I grow at a reasonable pace,' said the Dormouse: 'not in that",Alice's Adventures in Wonderland
11,ridiculous fashion.' And he got up very sulkily and crossed over to the,Alice's Adventures in Wonderland
11,other side of the court.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"All this time the Queen had never left off staring at the Hatter, and,",Alice's Adventures in Wonderland
11,"just as the Dormouse crossed the court, she said to one of the officers",Alice's Adventures in Wonderland
11,"of the court, 'Bring me the list of the singers in the last concert!' on",Alice's Adventures in Wonderland
11,"which the wretched Hatter trembled so, that he shook both his shoes off.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Give your evidence,' the King repeated angrily, 'or I'll have you",Alice's Adventures in Wonderland
11,"executed, whether you're nervous or not.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I'm a poor man, your Majesty,' the Hatter began, in a trembling voice,",Alice's Adventures in Wonderland
11,'--and I hadn't begun my tea--not above a week or so--and what with the,Alice's Adventures in Wonderland
11,bread-and-butter getting so thin--and the twinkling of the tea--',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'The twinkling of the what?' said the King.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It began with the tea,' the Hatter replied.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'Of course twinkling begins with a T!' said the King sharply. 'Do you,Alice's Adventures in Wonderland
11,take me for a dunce? Go on!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I'm a poor man,' the Hatter went on, 'and most things twinkled after",Alice's Adventures in Wonderland
11,that--only the March Hare said--',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'I didn't!' the March Hare interrupted in a great hurry.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'You did!' said the Hatter.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'I deny it!' said the March Hare.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'He denies it,' said the King: 'leave out that part.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Well, at any rate, the Dormouse said--' the Hatter went on, looking",Alice's Adventures in Wonderland
11,anxiously round to see if he would deny it too: but the Dormouse denied,Alice's Adventures in Wonderland
11,"nothing, being fast asleep.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'After that,' continued the Hatter, 'I cut some more bread-and-butter--'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'But what did the Dormouse say?' one of the jury asked.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'That I can't remember,' said the Hatter.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You MUST remember,' remarked the King, 'or I'll have you executed.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The miserable Hatter dropped his teacup and bread-and-butter, and went",Alice's Adventures in Wonderland
11,"down on one knee. 'I'm a poor man, your Majesty,' he began.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You're a very poor speaker,' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Here one of the guinea-pigs cheered, and was immediately suppressed by",Alice's Adventures in Wonderland
11,"the officers of the court. (As that is rather a hard word, I will just",Alice's Adventures in Wonderland
11,"explain to you how it was done. They had a large canvas bag, which tied",Alice's Adventures in Wonderland
11,"up at the mouth with strings: into this they slipped the guinea-pig,",Alice's Adventures in Wonderland
11,"head first, and then sat upon it.)",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I'm glad I've seen that done,' thought Alice. 'I've so often read",Alice's Adventures in Wonderland
11,"in the newspapers, at the end of trials, ""There was some attempts",Alice's Adventures in Wonderland
11,"at applause, which was immediately suppressed by the officers of the",Alice's Adventures in Wonderland
11,"court,"" and I never understood what it meant till now.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'If that's all you know about it, you may stand down,' continued the",Alice's Adventures in Wonderland
11,King.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I can't go no lower,' said the Hatter: 'I'm on the floor, as it is.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Then you may SIT down,' the King replied.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Here the other guinea-pig cheered, and was suppressed.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Come, that finished the guinea-pigs!' thought Alice. 'Now we shall get",Alice's Adventures in Wonderland
11,on better.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I'd rather finish my tea,' said the Hatter, with an anxious look at the",Alice's Adventures in Wonderland
11,"Queen, who was reading the list of singers.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You may go,' said the King, and the Hatter hurriedly left the court,",Alice's Adventures in Wonderland
11,without even waiting to put his shoes on.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'--and just take his head off outside,' the Queen added to one of the",Alice's Adventures in Wonderland
11,officers: but the Hatter was out of sight before the officer could get,Alice's Adventures in Wonderland
11,to the door.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'Call the next witness!' said the King.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,The next witness was the Duchess's cook. She carried the pepper-box in,Alice's Adventures in Wonderland
11,"her hand, and Alice guessed who it was, even before she got into the",Alice's Adventures in Wonderland
11,"court, by the way the people near the door began sneezing all at once.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Give your evidence,' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Shan't,' said the cook.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The King looked anxiously at the White Rabbit, who said in a low voice,",Alice's Adventures in Wonderland
11,'Your Majesty must cross-examine THIS witness.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Well, if I must, I must,' the King said, with a melancholy air, and,",Alice's Adventures in Wonderland
11,after folding his arms and frowning at the cook till his eyes were,Alice's Adventures in Wonderland
11,"nearly out of sight, he said in a deep voice, 'What are tarts made of?'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Pepper, mostly,' said the cook.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Treacle,' said a sleepy voice behind her.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Collar that Dormouse,' the Queen shrieked out. 'Behead that Dormouse!",Alice's Adventures in Wonderland
11,Turn that Dormouse out of court! Suppress him! Pinch him! Off with his,Alice's Adventures in Wonderland
11,whiskers!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"For some minutes the whole court was in confusion, getting the Dormouse",Alice's Adventures in Wonderland
11,"turned out, and, by the time they had settled down again, the cook had",Alice's Adventures in Wonderland
11,disappeared.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Never mind!' said the King, with an air of great relief. 'Call the next",Alice's Adventures in Wonderland
11,"witness.' And he added in an undertone to the Queen, 'Really, my dear,",Alice's Adventures in Wonderland
11,YOU must cross-examine the next witness. It quite makes my forehead,Alice's Adventures in Wonderland
11,ache!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Alice watched the White Rabbit as he fumbled over the list, feeling very",Alice's Adventures in Wonderland
11,"curious to see what the next witness would be like, '--for they haven't",Alice's Adventures in Wonderland
11,"got much evidence YET,' she said to herself. Imagine her surprise, when",Alice's Adventures in Wonderland
11,"the White Rabbit read out, at the top of his shrill little voice, the",Alice's Adventures in Wonderland
11,name 'Alice!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,CHAPTER XII. Alice's Evidence,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Here!' cried Alice, quite forgetting in the flurry of the moment how",Alice's Adventures in Wonderland
11,"large she had grown in the last few minutes, and she jumped up in such",Alice's Adventures in Wonderland
11,"a hurry that she tipped over the jury-box with the edge of her skirt,",Alice's Adventures in Wonderland
11,"upsetting all the jurymen on to the heads of the crowd below, and there",Alice's Adventures in Wonderland
11,"they lay sprawling about, reminding her very much of a globe of goldfish",Alice's Adventures in Wonderland
11,she had accidentally upset the week before.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Oh, I BEG your pardon!' she exclaimed in a tone of great dismay, and",Alice's Adventures in Wonderland
11,"began picking them up again as quickly as she could, for the accident of",Alice's Adventures in Wonderland
11,"the goldfish kept running in her head, and she had a vague sort of idea",Alice's Adventures in Wonderland
11,"that they must be collected at once and put back into the jury-box, or",Alice's Adventures in Wonderland
11,they would die.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'The trial cannot proceed,' said the King in a very grave voice, 'until",Alice's Adventures in Wonderland
11,"all the jurymen are back in their proper places--ALL,' he repeated with",Alice's Adventures in Wonderland
11,"great emphasis, looking hard at Alice as he said do.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Alice looked at the jury-box, and saw that, in her haste, she had put",Alice's Adventures in Wonderland
11,"the Lizard in head downwards, and the poor little thing was waving its",Alice's Adventures in Wonderland
11,"tail about in a melancholy way, being quite unable to move. She soon got",Alice's Adventures in Wonderland
11,"it out again, and put it right; 'not that it signifies much,' she said",Alice's Adventures in Wonderland
11,to herself; 'I should think it would be QUITE as much use in the trial,Alice's Adventures in Wonderland
11,one way up as the other.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,As soon as the jury had a little recovered from the shock of being,Alice's Adventures in Wonderland
11,"upset, and their slates and pencils had been found and handed back to",Alice's Adventures in Wonderland
11,"them, they set to work very diligently to write out a history of the",Alice's Adventures in Wonderland
11,"accident, all except the Lizard, who seemed too much overcome to do",Alice's Adventures in Wonderland
11,"anything but sit with its mouth open, gazing up into the roof of the",Alice's Adventures in Wonderland
11,court.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'What do you know about this business?' the King said to Alice.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Nothing,' said Alice.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'Nothing WHATEVER?' persisted the King.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Nothing whatever,' said Alice.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'That's very important,' the King said, turning to the jury. They were",Alice's Adventures in Wonderland
11,"just beginning to write this down on their slates, when the White Rabbit",Alice's Adventures in Wonderland
11,"interrupted: 'UNimportant, your Majesty means, of course,' he said in a",Alice's Adventures in Wonderland
11,"very respectful tone, but frowning and making faces at him as he spoke.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'UNimportant, of course, I meant,' the King hastily said, and went on",Alice's Adventures in Wonderland
11,"to himself in an undertone,",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'important--unimportant--unimportant--important--' as if he were trying,Alice's Adventures in Wonderland
11,which word sounded best.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"Some of the jury wrote it down 'important,' and some 'unimportant.'",Alice's Adventures in Wonderland
11,"Alice could see this, as she was near enough to look over their slates;",Alice's Adventures in Wonderland
11,"'but it doesn't matter a bit,' she thought to herself.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"At this moment the King, who had been for some time busily writing in",Alice's Adventures in Wonderland
11,"his note-book, cackled out 'Silence!' and read out from his book, 'Rule",Alice's Adventures in Wonderland
11,Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,Everybody looked at Alice.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I'M not a mile high,' said Alice.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'You are,' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Nearly two miles high,' added the Queen.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Well, I shan't go, at any rate,' said Alice: 'besides, that's not a",Alice's Adventures in Wonderland
11,regular rule: you invented it just now.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It's the oldest rule in the book,' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Then it ought to be Number One,' said Alice.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The King turned pale, and shut his note-book hastily. 'Consider your",Alice's Adventures in Wonderland
11,"verdict,' he said to the jury, in a low, trembling voice.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'There's more evidence to come yet, please your Majesty,' said the White",Alice's Adventures in Wonderland
11,"Rabbit, jumping up in a great hurry; 'this paper has just been picked",Alice's Adventures in Wonderland
11,up.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'What's in it?' said the Queen.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'I haven't opened it yet,' said the White Rabbit, 'but it seems to be a",Alice's Adventures in Wonderland
11,"letter, written by the prisoner to--to somebody.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It must have been that,' said the King, 'unless it was written to",Alice's Adventures in Wonderland
11,"nobody, which isn't usual, you know.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'Who is it directed to?' said one of the jurymen.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It isn't directed at all,' said the White Rabbit; 'in fact, there's",Alice's Adventures in Wonderland
11,"nothing written on the OUTSIDE.' He unfolded the paper as he spoke, and",Alice's Adventures in Wonderland
11,"added 'It isn't a letter, after all: it's a set of verses.'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,'Are they in the prisoner's handwriting?' asked another of the jurymen.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'No, they're not,' said the White Rabbit, 'and that's the queerest thing",Alice's Adventures in Wonderland
11,about it.' (The jury all looked puzzled.),Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'He must have imitated somebody else's hand,' said the King. (The jury",Alice's Adventures in Wonderland
11,all brightened up again.),Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Please your Majesty,' said the Knave, 'I didn't write it, and they",Alice's Adventures in Wonderland
11,can't prove I did: there's no name signed at the end.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'If you didn't sign it,' said the King, 'that only makes the matter",Alice's Adventures in Wonderland
11,"worse. You MUST have meant some mischief, or else you'd have signed your",Alice's Adventures in Wonderland
11,name like an honest man.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,There was a general clapping of hands at this: it was the first really,Alice's Adventures in Wonderland
11,clever thing the King had said that day.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'That PROVES his guilt,' said the Queen.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'It proves nothing of the sort!' said Alice. 'Why, you don't even know",Alice's Adventures in Wonderland
11,what they're about!',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Read them,' said the King.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"The White Rabbit put on his spectacles. 'Where shall I begin, please",Alice's Adventures in Wonderland
11,your Majesty?' he asked.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'Begin at the beginning,' the King said gravely, 'and go on till you",Alice's Adventures in Wonderland
11,come to the end: then stop.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,These were the verses the White Rabbit read:--,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"   'They told me you had been to her,",Alice's Adventures in Wonderland
11,    And mentioned me to him:,Alice's Adventures in Wonderland
11,"   She gave me a good character,",Alice's Adventures in Wonderland
11,    But said I could not swim.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,   He sent them word I had not gone,Alice's Adventures in Wonderland
11,    (We know it to be true):,Alice's Adventures in Wonderland
11,"   If she should push the matter on,",Alice's Adventures in Wonderland
11,    What would become of you?,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"   I gave her one, they gave him two,",Alice's Adventures in Wonderland
11,    You gave us three or more;,Alice's Adventures in Wonderland
11,"   They all returned from him to you,",Alice's Adventures in Wonderland
11,    Though they were mine before.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,   If I or she should chance to be,Alice's Adventures in Wonderland
11,"    Involved in this affair,",Alice's Adventures in Wonderland
11,"   He trusts to you to set them free,",Alice's Adventures in Wonderland
11,    Exactly as we were.,Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,   My notion was that you had been,Alice's Adventures in Wonderland
11,    (Before she had this fit),Alice's Adventures in Wonderland
11,   An obstacle that came between,Alice's Adventures in Wonderland
11,"    Him, and ourselves, and it.",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"   Don't let him know she liked them best,",Alice's Adventures in Wonderland
11,    For this must ever be,Alice's Adventures in Wonderland
11,"   A secret, kept from all the rest,",Alice's Adventures in Wonderland
11,    Between yourself and me.',Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'That's the most important piece of evidence we've heard yet,' said the",Alice's Adventures in Wonderland
11,"King, rubbing his hands; 'so now let the jury--'",Alice's Adventures in Wonderland
11,,Alice's Adventures in Wonderland
11,"'If any one of them can explain it,' said Alice, (she had grown so large",Alice's Adventures in Wonderland
